"INVENTORY_ID","PLOT_ID","N","N_0_75","N_75_125","N_125_175","N_175_225","N_225_275","N_275_325","N_325_375","N_375_425","N_425_","dbh_min","dbh_max","dbh_mean","dg","G","g_min","g_max","g_mean","h_min","h_max","h_mean","Ho","Do","sp_1","sp_2","sp_3","G_sp_1","G_sp_2","G_sp_3","N_sp_1","N_sp_2","N_sp_3","G_alive","G_dead","N_alive","N_dead","slenderness","dominant_slenderness","SDI","S","S_staggered"
"IFN2","IFN2_34_491",954.929658551372,0,127.323954473516,350.14087480217,350.14087480217,127.323954473516,0,0,0,0,12.05,26.85,18.117037037037,18.5803943864374,25.8923291666667,114.041776820718,566.211207451897,271.143836981096,7.5,11,9.28148148148148,10.6414710605261,24.7000783703928,21,25,NA,14.3506368055556,11.5416923611111,NA,438.560287631001,516.369370920372,NA,25.8923291666667,NA,954.929658551372,NA,51.2306811677161,43.0827420907365,1537.55951923089,30.4097353569539,56.5988949743805
"IFN2","IFN2_34_492",159.154943091895,127.323954473516,0,31.8309886183791,0,0,0,0,0,0,7.5,14.75,8.95,9.40810820516006,1.10640625,44.1786466911065,170.873187924157,69.5175549377166,3.5,6.5,4.1,4.45492965855137,9.80774667483248,25,NA,NA,1.10640625,NA,NA,159.154943091895,NA,NA,1.10640625,NA,159.154943091895,NA,45.8100558659218,45.4225604132201,763.910796652502,177.929960801885,331.164972204161
"IFN3","IFN3_34_1095_N_N",300.626003618025,0,0,0,31.8309886183791,113.176848420903,56.5884242104517,84.8826363156775,14.1471060526129,0,21.55,40.15,28.9829411764706,29.4826055397376,20.5233451388889,364.740870577184,1266.07951085536,682.68695628093,15,21,18.1705882352941,19.4902974236829,35.6995466031511,258,NA,NA,20.5233451388889,NA,NA,300.626003618025,NA,NA,20.5233451388889,NA,300.626003618025,NA,62.6940796817601,54.595364026171,230.71033467909,29.5915873150425,55.0761498878452
"IFN3","IFN3_34_1096_N_N",234.983431533901,0,0,31.8309886183791,0,56.5884242104517,28.2942121052258,84.8826363156775,28.2942121052258,5.09295817894065,16.25,43.9,30.5247742323901,31.5059207426519,18.3194096944444,207.394202522139,1513.6271944812,779.604314008902,15.5,31,24.7197471402769,28.3144665502075,37.5817631178838,258,NA,NA,18.3194096944444,NA,NA,234.983431533901,NA,NA,18.3194096944444,NA,234.983431533901,NA,80.9825715731145,75.3409744545317,162.110637200657,23.0394971071835,42.8813359184274
"IFN3","IFN3_34_1127_N_N",254.647908947033,0,254.647908947033,0,0,0,0,0,0,0,7.5,9.05,8.275,8.31121230627638,1.381525,44.1786466911065,64.3260730776595,54.252359884383,4.5,5,4.75,5,9.05,43,NA,NA,1.381525,NA,NA,254.647908947033,NA,NA,1.381525,NA,254.647908947033,NA,57.4018126888218,55.2486187845304,1491.32570726831,125.33141373155,233.268045233432
"IFN3","IFN3_34_1132_N_N",190.985931710274,0,127.323954473516,63.6619772367581,0,0,0,0,0,0,11.9,14.1,12.3916666666667,12.4182157870337,2.31318125,111.220233918713,156.145008865047,121.117887023694,4.5,5.5,5,5.1591549430919,12.8390141642422,25,NA,NA,2.31318125,NA,NA,190.985931710274,NA,NA,2.31318125,NA,190.985931710274,NA,40.3496973772697,40.1834196698732,587.124322627652,140.2557710594,261.045404129978
"IFN3","IFN3_34_1133_N_N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IFN3","IFN3_34_1135_N_N",445.633840657307,0,381.971863420549,63.6619772367581,0,0,0,0,0,0,8.3,14.5,10.0035714285714,10.2353815617341,3.66670625,54.1060794764502,165.129963854314,82.2806958419413,4,10.5,6.32142857142857,10.5,13.1894367886487,43,NA,NA,3.66670625,NA,NA,445.633840657307,NA,NA,3.66670625,NA,445.633840657307,NA,63.1917172438415,79.6091612420986,1868.33563460072,45.115068326235,83.968603606235
"IFN3","IFN3_34_289_A_1",31.8309886183791,0,0,31.8309886183791,0,0,0,0,0,0,16.15,16.15,16.15,16.15,0.65205625,204.849512472731,204.849512472731,204.849512472731,8.5,8.5,8.5,8.5,16.15,43,NA,NA,0.65205625,NA,NA,31.8309886183791,NA,NA,0.65205625,NA,31.8309886183791,NA,52.6315789473684,52.6315789473684,64.1840231628924,208.523982459473,388.106862632212
"IFN3","IFN3_34_290_A_1",491.611935328299,0,254.647908947033,127.323954473516,95.4929658551372,14.1471060526129,0,0,0,0,0,24.65,13.3935251798561,14.1803834003632,7.76404861111111,0,477.225595538966,157.930433603616,0,9.5,6.97482014388489,8.37136153388109,21.2615339487453,43,NA,NA,7.76404861111111,0,NA,491.611935328299,0,NA,7.76404861111111,0,491.611935328299,0,52.0760595154966,39.3732717218887,1221.39724221622,53.875671070547,100.273922571275
"IFN3","IFN3_34_309_A_1",427.949958091541,0,254.647908947033,127.323954473516,31.8309886183791,0,14.1471060526129,0,0,0,7.55,30.1,11.9549586776859,12.8944739589363,5.58843402777778,44.769658809063,711.578590019722,130.586156678216,5.5,12,7.09090909090909,9.74272306776218,18.7996091075604,43,NA,NA,5.58843402777778,NA,NA,427.949958091541,NA,NA,5.58843402777778,NA,427.949958091541,NA,59.3135391102969,51.8240725752327,1238.47965565177,49.6161598179805,92.346078833198
"IFN3","IFN3_34_310_A_1",652.323060085982,0,254.647908947033,95.4929658551372,254.647908947033,28.2942121052258,14.1471060526129,0,0,5.09295817894065,9.3,50.5,16.1340815441336,17.2462160993726,15.23843125,67.9290871522453,2002.96166620434,233.602522774397,0,16,8.27662112340056,11.8558999161831,25.2838150445198,43,NA,NA,15.23843125,NA,NA,652.323060085982,NA,NA,14.350125,0.88830625,620.492071467603,31.8309886183791,51.2989915215222,46.8912618420408,1183.75781297527,33.0243371815823,61.4652172996132
"IFN3","IFN3_34_311_A_4",127.323954473516,0,127.323954473516,0,0,0,0,0,0,0,12.45,12.45,12.45,12.45,1.550025,121.738678822013,121.738678822013,121.738678822013,7,7,7,7,12.45,43,NA,NA,1.550025,NA,NA,127.323954473516,NA,NA,1.550025,NA,127.323954473516,NA,56.2248995983936,56.2248995983936,389.813632841211,126.603846493251,235.636309455272
"IFN3","IFN3_34_312_A_1",640.156548880735,0,0,222.816920328653,318.309886183791,84.8826363156775,14.1471060526129,0,0,0,0,29.9,18.8848066298343,19.2645299257384,18.6591951388889,0,702.153812058953,291.478626150323,0,14,11.1850828729282,13.0658842421045,24.9892021572325,21,25,NA,13.1512263888889,5.50796875,0,470.39127624938,169.765272631355,0,18.6591951388889,0,640.156548880735,0,59.2279449409768,52.2861200605515,972.618774631849,30.2494928194569,56.3006500063213
"IFN3","IFN3_34_422_A_1",95.4929658551372,0,0,95.4929658551372,0,0,0,0,0,0,13.2,16.3,14.6333333333333,14.6888846865013,1.618225,136.847775990371,208.672438033068,169.460125728511,7,7.5,7.33333333333333,7.33333333333333,14.6333333333333,43,NA,NA,1.618225,NA,NA,95.4929658551372,NA,NA,1.618225,NA,95.4929658551372,NA,50.1138952164009,50.1138952164009,224.206416557008,139.544551083612,259.721674599261
"IFN3","IFN3_34_423_A_1",647.230101907041,0,0,477.464829275686,127.323954473516,42.4413181578388,0,0,0,0,0,26.45,16.9827868852459,17.2586016409526,15.1411826388889,0,549.466518608263,233.938171204892,0,12.5,10.8497267759563,12.229890473355,22.6629109648,21,43,NA,14.3638465277778,0.777336111111111,0,633.082995854428,14.1471060526129,0,15.1411826388889,0,647.230101907041,0,63.886609714111,53.9643406460467,1173.16318562422,32.1401632638319,59.8195842113135
"IFN3","IFN3_34_429_A_4",763.943726841098,0,636.619772367581,127.323954473516,0,0,0,0,0,0,8.85,15.15,11.0208333333333,11.1409810310104,7.4472875,61.5143476526966,180.266549958391,97.4847654132129,4.5,7,5.5625,6.63661977236758,14.1094366926962,25,21,NA,5.6236625,1.823625,NA,509.295817894065,254.647908947033,NA,7.4472875,NA,763.943726841098,NA,50.4725897920605,47.0367451012629,2795.39362303535,54.5157986578555,101.465334257664
"IFN3","IFN3_34_430_A_1",484.538382301992,0,0,63.6619772367581,222.816920328653,155.618166578742,42.4413181578388,0,0,0,0,29.9,21.6835766423358,22.1317360565301,18.6401340277778,0,702.153812058953,384.698812490775,0,14,11.1678832116788,12.7780908328937,27.7664477413132,21,43,NA,16.2630083333333,2.37712569444444,0,424.413181578388,60.1252007236049,0,18.6401340277778,0,484.538382301992,0,51.5038796223049,46.0198976546842,589.212633418252,35.5524829242686,66.1706267249376
"IFN3","IFN3_34_431_A_1",512.832594407218,0,0,95.4929658551372,190.985931710274,183.912378683968,42.4413181578388,0,0,0,13.2,30.2,21.831724137931,22.2173029804281,19.8814555555556,136.847775990371,716.314540945009,387.679249961412,5.5,12,9.99655172413793,11.7122065907892,27.6545229001283,25,NA,NA,19.8814555555556,NA,NA,512.832594407218,NA,NA,19.8814555555556,NA,512.832594407218,NA,45.7891079100329,42.351866394827,619.768839512174,37.7027879655441,70.1727953648631
"IFN3","IFN3_34_440_A_1",1223.72467355102,0,891.267681314614,31.8309886183791,31.8309886183791,99.0297423682904,70.7355302630646,42.4413181578388,56.5884242104517,0,7.95,41.1,14.9729768786127,17.6205396520668,29.84090625,49.6391274221272,1326.7024315926,243.85310597201,5,14,7.86560693641619,13.2780908328937,37.6083572922293,26,25,43,14.7609638888889,7.63931111111111,7.44063125,155.618166578742,145.007837039282,923.098669932993,29.84090625,NA,1223.72467355102,NA,52.5320181830465,35.3062239058159,2145.44115070825,21.5289330112588,40.0698593431221
"IFN3","IFN3_34_447_A_1",1435.93126434021,0,1145.91559026165,95.4929658551372,95.4929658551372,70.7355302630646,28.2942121052258,0,0,0,7.55,29.5,11.3527093596059,12.5035448175678,17.6315236111111,44.769658809063,683.492751696629,122.788075230137,5.5,11,7.89039408866995,10.1366197723676,25.5904541644686,43,NA,NA,17.6315236111111,NA,NA,1435.93126434021,NA,NA,17.6315236111111,NA,1435.93126434021,NA,69.5022997483294,39.610941279979,4366.05448820654,26.033947096999,48.4546353401485
"IFN3","IFN3_34_448_A_4",481.001605788839,0,127.323954473516,63.6619772367581,190.985931710274,28.2942121052258,70.7355302630646,0,0,0,9.9,31.85,18.5033088235294,19.6355015926285,14.5653326388889,76.9768739945839,796.725568409048,302.812557455018,6.5,12.5,8.98529411764706,11.9549296585514,28.5886703899908,21,43,NA,13.5852326388889,0.9801,NA,353.677651315323,127.323954473516,NA,14.5653326388889,NA,481.001605788839,NA,48.560472093624,41.8170187541738,708.774085553956,38.1399142039186,70.9863789678076
"IFN3","IFN3_34_453_A_1",679.06109052542,0,0,159.154943091895,222.816920328653,183.912378683968,99.0297423682904,14.1471060526129,0,0,0,35.6,21.771875,22.3159217731048,26.5600194444444,0,995.38221636339,391.12857171501,0,16,12.296875,14.6366197723676,30.134757627497,25,21,NA,25.4620069444444,1.0980125,0,615.399113288662,63.6619772367581,0,26.5600194444444,0,679.06109052542,0,56.4805511698005,48.570557471523,814.846412389067,26.2183155296832,48.7977836587904
"IFN3","IFN3_34_454_A_1",282.942121052258,0,127.323954473516,0,0,42.4413181578388,70.7355302630646,42.4413181578388,0,0,9.65,36.35,20.8225,23.3140167066938,12.0787416666667,73.1382404709789,1037.76426475572,426.89796845185,5.5,9.5,6.9,8.77323954473516,32.2794995809154,43,NA,NA,12.0787416666667,NA,NA,282.942121052258,NA,NA,12.0787416666667,NA,282.942121052258,NA,33.1372313603074,27.1789825079016,316.49428180895,67.7627792572541,126.120743286127
"IFN3","IFN3_34_455_A_4",206.689219428675,0,0,0,31.8309886183791,99.0297423682904,42.4413181578388,28.2942121052258,0,5.09295817894065,19,44.5,27.082135523614,27.7002015080502,12.4558555555556,283.528736986479,1555.2847130678,602.636924653628,7.5,12.5,10.0872689938398,11.3799499964725,31.7757776762076,26,NA,NA,12.4558555555556,NA,NA,206.689219428675,NA,NA,12.4558555555556,NA,206.689219428675,NA,37.2469482144211,35.8132855549066,175.317972275965,61.1224471452659,113.761692627191
"IFN3","IFN3_34_456_A_4",1478.37258249805,0,509.295817894065,541.126806512444,286.478897565412,141.471060526129,0,0,0,0,8.65,26.8,15.3673444976077,16.1057560143651,30.1186854166667,58.7654540808056,564.104376878583,203.728652528,7.5,13.5,10.4138755980861,13.0707355302631,25.6635369684181,21,25,43,15.3690319444444,12.4371534722222,2.3125,742.723067762178,481.001605788839,254.647908947033,30.1186854166667,NA,1478.37258249805,NA,67.766266316912,50.9311539806384,2994.14565089894,19.8979356871323,37.0342312730927
"IFN3","IFN3_34_459_A_4",14.1471060526129,0,0,0,0,14.1471060526129,0,0,0,0,23.7,23.7,23.7,23.7,0.6241,441.150294398713,441.150294398713,441.150294398713,4.5,4.5,4.5,4.5,23.7,44,NA,NA,0.6241,NA,NA,14.1471060526129,NA,NA,0.6241,NA,14.1471060526129,NA,18.9873417721519,18.9873417721519,15.4131082212921,590.817950301839,1099.63611079127
"IFN3","IFN3_34_460_A_1",473.928052762533,0,254.647908947033,159.154943091895,31.8309886183791,28.2942121052258,0,0,0,0,9.9,25.05,13.4820895522388,14.0415149393164,7.3388875,76.9768739945839,492.839311027307,154.852354850521,5.5,9,6.77238805970149,7.87136153388109,19.7304073341378,43,NA,NA,7.3388875,NA,NA,473.928052762533,NA,NA,7.3388875,NA,473.928052762533,NA,50.2324809033544,39.8945718685796,1196.20803189314,58.3571308854265,108.61485913047
"IFN3","IFN3_34_461_A_1",187.449155197121,0,0,0,45.978094670992,127.323954473516,14.1471060526129,0,0,0,0,28.25,24.8433962264151,24.904424855003,9.13116944444444,0,626.796821776376,487.127799260665,0,11,9.54716981132075,10.3439750749982,26.0837089994725,21,NA,NA,9.13116944444444,0,NA,187.449155197121,0,NA,9.13116944444444,0,187.449155197121,0,38.4294068504595,39.6568412690367,188.605082702709,70.6107445449686,131.42140395673
"IFN3","IFN3_34_462_A_1",1687.04239677409,127.323954473516,668.45076098596,477.464829275686,286.478897565412,113.176848420903,14.1471060526129,0,0,0,7.5,30,14.4777777777778,15.2609853206133,30.8589416666667,44.1786466911065,706.858347057703,182.917404599162,6,13.5,9.32180293501048,12.8536776513153,26.4142254764454,21,43,25,19.4952791666667,7.67470625,3.68895625,732.112738222719,763.943726841098,190.985931710274,30.8589416666667,NA,1687.04239677409,NA,64.3869734574784,48.6619517304319,3725.37227884776,18.9412919117738,35.2537165815361
"IFN3","IFN3_34_463_A_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IFN3","IFN3_34_466_A_4",799.31149197263,0,254.647908947033,0,318.309886183791,198.059484736581,28.2942121052258,0,0,0,7.6,27.75,17.7993362831858,19.1478195459126,23.01678125,45.3645979178366,604.805673201248,287.957592017057,7,15.5,11.6615044247788,15.1414710605261,26.3830204914451,21,43,NA,20.69555625,2.321225,NA,512.832594407218,286.478897565412,NA,23.01678125,NA,799.31149197263,NA,65.5165127465725,57.3909688067592,1226.33254187809,23.3600571351336,43.4779653577161
"IFN3","IFN3_34_467_A_1",2069.01426019464,0,1018.59163578813,859.436692696235,190.985931710274,0,0,0,0,0,8.4,20.2,13.0607692307692,13.435917706483,29.33513125,55.4176944093239,320.473866592695,141.783127426296,5,9,7.54615384615385,9,19.941549430919,25,43,NA,26.52498125,2.81015,NA,1687.04239677409,381.971863420549,NA,29.33513125,NA,2069.01426019464,NA,57.7772542552565,45.1318992597721,5605.16143025333,24.4273158854096,45.4643577155681
"IFN3","IFN3_34_474_A_4",1174.20980236687,0,1018.59163578813,31.8309886183791,95.4929658551372,14.1471060526129,14.1471060526129,0,0,0,7.7,28.3,11.523343373494,12.2736104530907,13.8924951388889,46.5662571078347,629.017535083382,118.313568076894,6,11,7.65361445783132,10.101252007236,22.9333806114422,43,21,NA,9.0331,4.85939513888889,NA,1050.42262440651,123.787177960363,NA,13.8924951388889,NA,1174.20980236687,NA,66.418349343266,44.0460662053295,3678.2294507503,28.8902927831847,53.770893689828
"IFN3","IFN3_34_478_A_1",565.884242104517,0,0,350.14087480217,159.154943091895,14.1471060526129,0,28.2942121052258,14.1471060526129,0,0,39.8,17.9340625,18.8533083137947,15.7976548611111,0,1244.10210674809,279.167605062827,0,14,10.580625,12.0658842421045,27.3369020017342,21,26,NA,11.4628298611111,4.334825,0,523.442923946678,42.4413181578388,0,15.7976548611111,0,565.884242104517,0,58.9973688337486,44.1377162684311,890.070208480896,34.8399116711999,64.8443821838132
"IFN3","IFN3_34_479_A_1",541.126806512444,0,0,63.6619772367581,364.287980854783,99.0297423682904,14.1471060526129,0,0,0,0,29.75,20.0124183006536,20.2611173388092,17.4467972222222,0,695.126461991954,322.416058717671,0,13,10.8202614379085,12.4597809467099,25.2530675136808,21,43,NA,16.9426972222222,0.5041,0,509.295817894065,31.8309886183791,0,17.4467972222222,0,541.126806512444,0,54.0677357196512,49.3396730514416,758.224858847502,34.5016661541661,64.2148363403708
"IFN3","IFN3_34_480_A_1",834.679257104162,0,381.971863420549,63.6619772367581,190.985931710274,155.618166578742,28.2942121052258,14.1471060526129,0,0,8.8,33.5,16.3508474576271,17.5342382985935,20.1550236111111,60.8212337734984,881.413088872786,241.470282621339,6.5,12,8.86652542372881,11.6366197723676,26.4048046497327,21,26,NA,19.2714236111111,0.8836,NA,820.532151051549,14.1471060526129,NA,20.1550236111111,NA,834.679257104162,NA,54.2267026018451,44.0700846937922,1474.94169554999,29.7449570142061,55.3616030624066
"IFN3","IFN3_34_481_A_1",258.184685460186,0,127.323954473516,31.8309886183791,0,70.7355302630646,28.2942121052258,0,0,0,0,28.15,17.8739726027397,19.1861536830779,7.46442222222222,0,622.367176134814,289.11173445155,0,11.5,7.9041095890411,9.97089227104871,26.4848210914309,21,43,NA,5.52239722222222,1.942025,0,99.0297423682904,159.154943091895,0,7.46442222222222,0,258.184685460186,0,44.2213366033108,37.6475726856043,394.846763107137,62.4166904293597,116.170550805267
"IFN3","IFN3_34_483_A_4",1853.27089289229,0,1145.91559026165,509.295817894065,127.323954473516,70.7355302630646,0,0,0,0,7.6,25.85,12.5222328244275,13.1240301350131,25.0705131944444,45.3645979178366,524.820724240851,135.277110813079,6,10.5,7.75954198473282,10.0707355302631,23.2630518396022,25,21,26,17.03734375,6.82580833333333,1.20736111111111,1591.54943091895,233.427249868113,28.2942121052258,25.0705131944444,NA,1853.27089289229,NA,61.9661213261908,43.2906894576875,5213.56427876127,23.0658443237886,42.9303736140205
"IFN3","IFN3_34_484_A_1",703.818526117493,0,0,190.985931710274,159.154943091895,268.795014999645,84.8826363156775,0,0,0,0,31.85,21.9075376884422,22.3457605615781,27.6020194444444,0,796.725568409048,392.175232963911,0,14.5,12.1030150753769,13.9951487118415,29.0826137330221,21,25,NA,26.1808944444444,1.421125,0,640.156548880735,63.6619772367581,0,27.6020194444444,0,703.818526117493,0,55.2458941187265,48.1220458391969,842.745043630455,26.9334591762172,50.1288159636315
"IFN3","IFN3_34_486_A_1",551.737136051904,0,0,0,127.323954473516,212.206590789194,169.765272631355,42.4413181578388,0,0,0,36.4,26.4121794871795,26.7634743202804,31.0389541666667,0,1040.62115057508,562.567790683329,0,16,13.8173076923077,15.4951487118415,32.9959939606545,25,21,NA,27.2267847222222,3.81216944444444,0,466.854499736226,84.8826363156775,0,31.0389541666667,0,551.737136051904,0,52.3141518821445,46.9606968964729,494.561417014466,27.4750279711728,51.136789067879
"IFN3","IFN3_34_491_A_4",583.568124670283,0,0,31.8309886183791,396.118969473162,141.471060526129,14.1471060526129,0,0,0,17.2,28.85,21.2321212121212,21.4121644837412,21.0137027777778,232.352192659501,653.704562854373,360.089968753015,9.5,12,10.6,11.800626003618,25.7362130139446,21,25,NA,14.9209131944444,6.09278958333333,NA,417.339628552081,166.228496118202,NA,21.0137027777778,NA,583.568124670283,NA,49.9243570347958,45.8522238575821,748.298818882836,35.0791589636493,65.2896715695741
"IFN3","IFN3_34_492_A_4",954.929658551372,0,636.619772367581,318.309886183791,0,0,0,0,0,0,8.35,15.7,11.125,11.4344909520859,9.80606875,54.7599234474786,193.592793295837,102.688911818655,4.5,9,6.78333333333333,8.81830988618379,15.4478873577297,25,43,NA,7.15935625,2.6467125,NA,732.112738222719,222.816920328653,NA,9.80606875,NA,954.929658551372,NA,60.9737827715356,57.0842451267055,3351.40625193314,36.6968640177065,68.3005599373733
"IFN4","IFN4_34_1095_A_1",127.323954473516,0,127.323954473516,0,0,0,0,0,0,0,9.9,9.9,9.9,9.9,0.9801,76.9768739945839,76.9768739945839,76.9768739945839,8.5,8.5,8.5,8.5,9.9,258,NA,NA,0.9801,NA,NA,127.323954473516,NA,NA,0.9801,NA,127.323954473516,NA,85.8585858585859,85.8585858585859,563.130882771715,104.261991229736,194.053431316106
"IFN4","IFN4_34_1096_A_1",851.93872648835,0,763.943726841098,63.6619772367581,0,0,14.1471060526129,0,0,10.1859163578813,7.8,47.2,10.5928263035536,11.6373157586742,9.06157894444445,47.7836242611008,1749.74144434337,106.3642098041,11.3000001907349,37.7999992370606,13.0238624395068,17.5484970859043,18.2106997958489,258,NA,NA,9.06157894444445,NA,NA,851.93872648835,NA,NA,9.06157894444445,NA,851.93872648835,NA,122.94983478713,96.363661378375,2906.75414802469,19.5234197621606,36.3371785939131
"IFN4","IFN4_34_1127_A_1",190.985931710274,0,127.323954473516,63.6619772367581,0,0,0,0,0,0,7.65,14.3,9.60833333333333,10.00951630533,1.50285625,45.9634640174272,160.606070433144,78.6893692400251,4.09999990463257,7.40000009536743,5.11666663487752,6.04169033177928,11.3901411626595,43,NA,NA,1.50285625,NA,NA,190.985931710274,NA,NA,1.50285625,NA,190.985931710274,NA,53.252384751544,53.0431558792777,829.912068243504,119.768014383678,222.913392300922
"IFN4","IFN4_34_1133_A_1",445.633840657307,0,381.971863420549,63.6619772367581,0,0,0,0,0,0,7.6,17.2,9.5,9.91845322042274,3.44315,45.3645979178366,232.352192659501,77.2641053229121,5.59999990463257,8.19999980926514,6.08571420397078,7.27323954473516,13.665493349665,43,NA,NA,3.44315,NA,NA,445.633840657307,NA,NA,3.44315,NA,445.633840657307,NA,64.0601495154818,53.2233952966907,1965.07593967733,65.1302922874811,121.22113295494
"IFN4","IFN4_34_290_A_1",597.715230722896,0,254.647908947033,222.816920328653,63.6619772367581,42.4413181578388,14.1471060526129,0,0,0,7.55,27.95,13.6387573964497,14.6412185648971,10.0632590277778,44.769658809063,613.555008741495,168.362098044699,4.69999980926514,9.60000038146973,6.88934909380399,9.2269797997972,22.3770739368361,43,NA,NA,10.0632590277778,NA,NA,597.715230722896,NA,NA,10.0632590277778,NA,597.715230722896,NA,50.5130261763975,41.23407656355,1410.70625541641,44.3295445121075,82.5065790495001
"IFN4","IFN4_34_309_A_1",1220.18789703786,0,1018.59163578813,63.6619772367581,95.4929658551372,28.2942121052258,0,14.1471060526129,0,0,7.55,33.25,11.1266666666667,11.9800510511602,13.7541555555556,44.769658809063,868.306757021091,112.721619259995,5.5,13.5,8.7933332056239,11.8224100981482,22.807449539007,43,NA,NA,13.7541555555556,NA,NA,1220.18789703786,NA,NA,13.1841305555556,0.570025,1092.86394256435,127.323954473516,79.0293577497654,51.8357393619512,3973.69256296591,24.214785334937,45.0687937896132
"IFN4","IFN4_34_310_A_1",643.268912212309,0,254.647908947033,63.6619772367581,159.154943091895,99.0297423682904,56.5884242104517,0,0,10.1859163578813,11.15,52.2,17.8365955575104,19.2816031186621,18.7831628333333,97.6426631689793,2140.0843315519,291.995501053127,7.80000019073486,18.2000007629395,11.7038488136377,15.7242507353998,29.8040736770879,43,NA,NA,18.7831628333333,NA,NA,643.268912212309,NA,NA,18.7831628333333,NA,643.268912212309,NA,65.6170555412385,52.7587299164675,975.958922030008,25.0745852324525,46.6690617145802
"IFN4","IFN4_34_312_A_1",343.067321775863,0,0,31.8309886183791,127.323954473516,155.618166578742,14.1471060526129,14.1471060526129,0,0,15.1,33.15,22.7345360824742,23.0764166445885,14.3484826388889,179.078635236252,863.091713216133,418.241019419017,11.3000001907349,15.6000003814697,13.2649484221468,14.7771205715608,27.2467608390747,21,25,NA,9.4756375,4.87284513888889,NA,240.50080289442,102.566518881444,NA,14.3484826388889,NA,343.067321775863,NA,58.3471260377845,54.2344121521001,390.110670693482,36.5359586465731,68.0010812969087
"IFN4","IFN4_34_424_A_1",435.023511117847,0,0,127.323954473516,95.4929658551372,99.0297423682904,113.176848420903,0,0,0,13.1,30,22.1268292682927,22.7550458980231,17.6912305555556,134.782178820636,706.858347057703,406.672975216805,7.59999990463257,14.8000001907349,10.5731707743513,12.4816275670811,28.7888420372353,25,43,NA,17.0472243055556,0.64400625,NA,403.192522499468,31.8309886183791,NA,17.6912305555556,NA,435.023511117847,NA,47.7843917271167,43.3557819065365,505.93731229406,38.4124860549241,71.4936923458081
"IFN4","IFN4_34_431_A_1",519.906147433525,0,0,31.8309886183791,63.6619772367581,226.353696841807,183.912378683968,14.1471060526129,0,0,15.95,37.15,25.9731292517007,26.3798595484494,28.41579375,199.807256263719,1083.9456767635,546.556217699527,6,16.7999992370605,13.6897958314338,15.8497964895724,32.0715807790761,25,NA,NA,28.41579375,NA,NA,519.906147433525,NA,NA,28.41579375,NA,519.906147433525,NA,52.707533615871,49.4200663158862,476.953826974704,27.6702978116128,51.5002271925781
"IFN4","IFN4_34_448_A_1",976.150317630291,0,541.126806512444,31.8309886183791,190.985931710274,99.0297423682904,56.5884242104517,42.4413181578388,14.1471060526129,0,7.7,38.85,15.5659420289855,17.9037553748296,24.575075,46.5662571078347,1185.41911947445,251.755027439407,7,14.8000001907349,10.8630434723868,13.9871049379574,33.5149457164398,21,43,NA,20.8725,3.702575,NA,403.192522499468,572.957795130823,NA,24.575075,NA,976.150317630291,NA,69.7872538145048,41.7339328438668,1668.1499111684,22.8830451165091,42.5901459529518
"IFN4","IFN4_34_453_A_1",408.285480678409,0,0,0,63.6619772367581,99.0297423682904,155.618166578742,84.8826363156775,0,5.09295817894065,19.3,43.9,27.9657484407484,28.4164202388195,25.8936069166667,292.552961883916,1513.6271944812,634.203471395596,14.3000001907349,21,17.5713792514735,19.2698454543125,34.6662024937427,25,NA,NA,25.8936069166667,NA,NA,408.285480678409,NA,NA,25.8936069166667,NA,408.285480678409,NA,62.8317861354661,55.5868369423814,332.413624891986,25.6826480563066,47.8007941516161
"IFN4","IFN4_34_454_A_1",219.2801438155,0,0,63.6619772367581,0,14.1471060526129,56.5884242104517,70.7355302630646,14.1471060526129,0,12.7,38.7,26.4709677419355,28.0513440538204,13.5517861111111,126.676869774374,1176.28297533872,618.012460011583,5.40000009536743,9.80000019073486,7.34032264063435,8.53370902553061,34.4668862317032,43,NA,NA,13.5517861111111,NA,NA,219.2801438155,NA,NA,13.5517861111111,NA,219.2801438155,NA,27.7297101949384,24.7591527942584,182.275111706878,79.1338901385782,147.284765365225
"IFN4","IFN4_34_455_A_1",322.978431181153,0,0,95.4929658551372,0,28.2942121052258,84.8826363156775,42.4413181578388,56.5884242104517,15.278874536822,13.4,51.1,28.1583223828296,29.9734699636942,22.7896391388889,141.026094219646,2050.83953824505,705.608701347199,7.90000009536743,15.3999996185303,11.9361366770323,14.5993515882099,39.5757800612411,26,43,NA,21.2678828888889,1.52175625,NA,227.485465326016,95.4929658551372,NA,22.7896391388889,NA,322.978431181153,NA,42.3893743197951,36.8896116908328,241.381683758293,38.1135737002042,70.937353766312
