fid,IFN_PLOT_ID,N,N_0_75,N_75_125,N_125_175,N_175_225,N_225_275,N_275_325,N_325_375,N_375_425,N_425_,dbh_min,dbh_max,dbh_mean,dg,G,g_min,g_max,g_mean,h_min,h_max,h_mean,Ho,Do,sp_1,sp_2,sp_3,G_sp_1,G_sp_2,G_sp_3,N_sp_1,N_sp_2,N_sp_3,G_alive,G_dead,N_alive,N_dead,slenderness,dominant_slenderness,SDI,S,S_staggered,INVENTORY_ID,Region_id,Region_name,Province_id,Province_name,N_plot,Class,Subclass,PLOT_ID,PLOT_ID_short,Slope_max,Fito-OBJECTID,Fito-ALLUE,Fito-ORDEN,Fito-Tipo_Fitoc,Fito-Asociacion,Fito-Shape_Leng,Fito-Shape_Area,Biogeo-objectid,Biogeo-descripcio,Biogeo-st_perimet,Veget-OBJECTID,Veget-SERIES,Veget-REGION,Veget-AZONAL,Veget-PISO,Veget-Ha,Veget-Shape_Leng,Veget-Shape_Area,Climate_region,X_UTM,Y_UTM,Longitude,Latitude,zone,ALT
313,IFN4_24_481_A_1,3119.4368846011484,0,2419.155134996809,636.6197723675814,63.66197723675813,0,0,0,0,0,7.85,21.2,11.305102040816328,11.57181216295416,32.807174999999994,48.39819832395925,352.98935055734916,105.17018363779054,3.40000009536743,11.5,7.217346935856099,10.477464829275686,18.614366351247607,43,NA,NA,32.807174999999994,NA,NA,3119.4368846011484,NA,NA,30.878774999999997,1.9283999999999997,2832.957987035737,286.4788975654116,63.84150191478451,56.28698088115928,10740.15896349684,17.08856862578795,31.80540999651591,IFN4,7,Castilla y León,24,León,481,A,1,24_481_A_1,24_481,7.25,334,VI(IV)2,10,Nemoral,"Quejigares, Melojares o Rebollares, Encinares alsinares, Robledales pubescentes y pedunculados, Hayedos",1816783.79757,10750988090.6,17383,Región Biogeográfica Atlántica,54.8128766254,31,18bb,II,z,G,805720.731678,3078781.66542,8057207316.78,Atlántica,333879,4744849,-5.03260793717557,42.8374116800215,30,1120.77600097656
328,IFN4_24_956_A_1,1379.3428401297595,0,127.32395447351627,763.9437268410976,445.6338406573069,42.44131815783876,0,0,0,0,11.95,25.049999999999997,16.730256410256413,16.93248092443663,31.060131944444443,112.1568212285641,492.83931102730713,225.18065154506846,7.40000009536743,11.1999998092651,8.942051224830823,10.813802531282,22.318044002562928,21,NA,NA,31.060131944444443,NA,NA,1379.3428401297595,NA,NA,31.060131944444443,NA,1379.3428401297595,NA,53.44838121757021,48.4531822324581,2577.9196910001374,24.899203392494186,46.342639329653146,IFN4,7,Castilla y León,24,León,956,A,1,24_956_A_1,24_956,1.5,334,VI(IV)2,10,Nemoral,"Quejigares, Melojares o Rebollares, Encinares alsinares, Robledales pubescentes y pedunculados, Hayedos",1816783.79757,10750988090.6,17386,Región Biogeográfica Mediterránea,89.5627819843,31,18bb,II,z,G,805720.731678,3078781.66542,8057207316.78,Mediterránea,343892,4730794,-4.90627510977811,42.7130233770541,30,1121.22399902344
80,IFN2_24_905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IFN2,7,Castilla y León,24,León,905,NA,NA,24_905,24_905,4,334,VI(IV)2,10,Nemoral,"Quejigares, Melojares o Rebollares, Encinares alsinares, Robledales pubescentes y pedunculados, Hayedos",1816783.79757,10750988090.6,17386,Región Biogeográfica Mediterránea,89.5627819843,31,18bb,II,z,G,805720.731678,3078781.66542,8057207316.78,Mediterránea,340000,4738000,-4.95581305369973,42.7770764604847,30,1124.75610351562
216,IFN3_24_905_A_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IFN3,7,Castilla y León,24,León,905,A,1,24_905_A_1,24_905,5.8,334,VI(IV)2,10,Nemoral,"Quejigares, Melojares o Rebollares, Encinares alsinares, Robledales pubescentes y pedunculados, Hayedos",1816783.79757,10750988090.6,17386,Región Biogeográfica Mediterránea,89.5627819843,31,18bb,II,z,G,805720.731678,3078781.66542,8057207316.78,Mediterránea,340000,4738000,-4.95581305369973,42.7770764604847,30,1124.75610351562
327,IFN4_24_955_A_4,749.7966207884847,0,381.9718634205488,63.66197723675813,77.80908328937105,169.76527263135503,56.58842421045168,0,0,0,8,30.4,16.816509433962263,18.156599974706428,19.41343611111111,50.26548245743669,725.8335666853858,258.9160256643459,2.90000009536743,18.7000007629395,11.308490505758316,16.84334909346843,27.64425682460257,21,43,NA,15.17928611111111,4.23415,NA,335.9937687495568,413.8028520389279,NA,19.41343611111111,NA,749.7966207884847,NA,67.24636019244238,60.9289271197855,1252.8145240109695,21.682023496249244,40.35479284155088,IFN4,7,Castilla y León,24,León,955,A,4,24_955_A_4,24_955,4.75,334,VI(IV)2,10,Nemoral,"Quejigares, Melojares o Rebollares, Encinares alsinares, Robledales pubescentes y pedunculados, Hayedos",1816783.79757,10750988090.6,17386,Región Biogeográfica Mediterránea,89.5627819843,31,18bb,II,z,G,805720.731678,3078781.66542,8057207316.78,Mediterránea,342933,4730778,-4.91797489493081,42.7126839093171,30,1125.18811035156
86,IFN2_24_926,1305.0705333535418,0,1018.5916357881301,286.4788975654116,0,0,0,0,0,0,8.15,15.35,10.392682926829268,10.584618384309536,11.483500000000001,52.16810950826701,185.05747875511526,87.99141277438632,4,6.5,5.426829268292683,6.477464829275686,14.723239544735161,21,NA,NA,11.483500000000001,NA,NA,1305.0705333535418,NA,NA,11.483500000000001,NA,1305.0705333535418,NA,52.217789251349444,43.99483421834254,5184.704326200509,42.73443283223726,79.53774168930457,IFN2,7,Castilla y León,24,León,926,NA,NA,24_926,24_926,0.75,334,VI(IV)2,10,Nemoral,"Quejigares, Melojares o Rebollares, Encinares alsinares, Robledales pubescentes y pedunculados, Hayedos",1816783.79757,10750988090.6,17386,Región Biogeográfica Mediterránea,89.5627819843,31,18bb,II,z,G,805720.731678,3078781.66542,8057207316.78,Mediterránea,339000,4735000,-4.96717515823957,42.749867473831,30,1125.287109375
222,IFN3_24_926_A_1,1619.843643024179,0,509.29581789406507,763.9437268410976,318.3098861837907,28.29421210522584,0,0,0,0,8.85,24.05,14.613864628820961,15.086719665388124,28.956936805555557,61.514347652696635,454.2762612044926,178.76377717230898,0,12,8.278384279475983,10.712206590789194,22.23499225891318,21,43,NA,28.173711805555556,0.7832249999999998,NA,1492.519688550663,127.32395447351627,NA,27.996536805555557,0.9604000000000001,1492.519688550663,127.32395447351627,56.647467933633635,48.17724452543971,3643.5280959599613,23.194473159158633,43.169778852452495,IFN3,7,Castilla y León,24,León,926,A,1,24_926_A_1,24_926,0.5,334,VI(IV)2,10,Nemoral,"Quejigares, Melojares o Rebollares, Encinares alsinares, Robledales pubescentes y pedunculados, Hayedos",1816783.79757,10750988090.6,17386,Región Biogeográfica Mediterránea,89.5627819843,31,18bb,II,z,G,805720.731678,3078781.66542,8057207316.78,Mediterránea,339000,4735000,-4.96717515823957,42.749867473831,30,1125.287109375
93,IFN2_24_956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IFN2,7,Castilla y León,24,León,956,NA,NA,24_956,24_956,1.25,334,VI(IV)2,10,Nemoral,"Quejigares, Melojares o Rebollares, Encinares alsinares, Robledales pubescentes y pedunculados, Hayedos",1816783.79757,10750988090.6,17386,Región Biogeográfica Mediterránea,89.5627819843,31,18bb,II,z,G,805720.731678,3078781.66542,8057207316.78,Mediterránea,344000,4731000,-4.90501372993222,42.7148993727478,30,1125.92700195312
229,IFN3_24_956_A_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IFN3,7,Castilla y León,24,León,956,A,1,24_956_A_1,24_956,1.5,334,VI(IV)2,10,Nemoral,"Quejigares, Melojares o Rebollares, Encinares alsinares, Robledales pubescentes y pedunculados, Hayedos",1816783.79757,10750988090.6,17386,Región Biogeográfica Mediterránea,89.5627819843,31,18bb,II,z,G,805720.731678,3078781.66542,8057207316.78,Mediterránea,344000,4731000,-4.90501372993222,42.7148993727478,30,1125.92700195312
322,IFN4_24_926_A_1,438.5602876310005,0,127.32395447351627,0,127.32395447351627,169.76527263135503,14.14710605261292,0,0,0,12.049999999999999,27.950000000000003,19.758870967741938,20.465766065436235,14.426972222222224,114.04177682071797,613.5550087414953,328.9621205821743,9.80000019073486,17.8999996185303,12.388709545135502,14.388356933552352,25.675946938418782,21,43,NA,12.974947222222223,1.452025,NA,311.23633315748424,127.32395447351627,NA,14.426972222222224,NA,438.5602876310005,NA,62.699480984319095,56.03827180380689,604.6764684435798,33.187469982558646,61.76884165414829,IFN4,7,Castilla y León,24,León,926,A,1,24_926_A_1,24_926,0.5,334,VI(IV)2,10,Nemoral,"Quejigares, Melojares o Rebollares, Encinares alsinares, Robledales pubescentes y pedunculados, Hayedos",1816783.79757,10750988090.6,17386,Región Biogeográfica Mediterránea,89.5627819843,31,18bb,II,z,G,805720.731678,3078781.66542,8057207316.78,Mediterránea,338929,4734750,-4.96797096692067,42.7476025998283,30,1126.83605957031
92,IFN2_24_955,2351.9563812468978,0,1687.0423967740905,541.1268065124441,95.4929658551372,14.14710605261292,14.14710605261292,0,0,0,7.6,28.6,11.807368421052631,12.23772086746855,27.664334722222222,45.36459791783661,642.4242817325768,117.62265211549492,6,11.5,7.271428571428571,10.242723067762178,22.54267642933631,21,43,NA,27.08673472222222,0.5776,NA,2224.6324267733817,127.32395447351627,NA,27.664334722222222,NA,2351.9563812468978,NA,61.58382047657255,45.43703184433163,7402.247559384536,20.13121270294441,37.46840872195595,IFN2,7,Castilla y León,24,León,955,NA,NA,24_955,24_955,4.75,334,VI(IV)2,10,Nemoral,"Quejigares, Melojares o Rebollares, Encinares alsinares, Robledales pubescentes y pedunculados, Hayedos",1816783.79757,10750988090.6,17386,Región Biogeográfica Mediterránea,89.5627819843,31,18bb,II,z,G,805720.731678,3078781.66542,8057207316.78,Mediterránea,343000,4731000,-4.91721871376963,42.7146956523733,30,1128.10302734375
228,IFN3_24_955_A_1,2118.5291313787848,0,891.2676813146138,732.1127382227186,381.9718634205488,70.73553026306459,28.29421210522584,14.14710605261292,0,0,7.6,34.7,13.879382303839732,14.786970728952506,36.38167986111111,45.36459791783661,945.6900745652337,171.73084534095182,7,17,11.014190317195325,14.636619772367583,27.47000038380983,21,43,NA,34.29115486111111,2.090525,NA,1736.5572679582358,381.9718634205488,NA,36.38167986111111,NA,2118.5291313787848,NA,79.35648774620358,53.282197189170994,4921.2113505519455,14.84369386510954,27.627227275789927,IFN3,7,Castilla y León,24,León,955,A,1,24_955_A_1,24_955,4.2,334,VI(IV)2,10,Nemoral,"Quejigares, Melojares o Rebollares, Encinares alsinares, Robledales pubescentes y pedunculados, Hayedos",1816783.79757,10750988090.6,17386,Región Biogeográfica Mediterránea,89.5627819843,31,18bb,II,z,G,805720.731678,3078781.66542,8057207316.78,Mediterránea,343000,4731000,-4.91721871376963,42.7146956523733,30,1128.10302734375
311,IFN4_24_478_A_1,658.4063156886052,0,254.64790894703253,63.66197723675813,0,56.58842421045168,14.14710605261292,99.02974236829044,99.02974236829044,71.30141450516912,8.649999999999999,66.8,25.06195745595187,29.703991274876323,45.62611458333333,58.765454080805554,3504.6351006386294,692.9780820163381,4.5,16.1000003814697,8.78987976343887,13.77146064532814,51.10450799366943,43,NA,NA,45.62611458333333,NA,NA,658.4063156886052,NA,NA,45.62611458333333,NA,658.4063156886052,NA,35.072598694206924,26.94764353671907,499.2521389292795,28.299124548871415,52.670605627030504,IFN4,7,Castilla y León,24,León,478,A,1,24_478_A_1,24_478,11,416,VI,15,Nemoral,"Quejigares, Melojares o Rebollares, Encinares alsinares, Robledales pubescentes y pedunculados, Hayedos",152378.225368,385096119815,17383,Región Biogeográfica Atlántica,54.8128766254,144,9b,I,z,C,477428.165548,2865755.03339,4774281655.48,Atlántica,341892,4745794,-4.9348846367058,42.8476148296779,30,1128.97204589844
94,IFN2_24_957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IFN2,7,Castilla y León,24,León,957,NA,NA,24_957,24_957,0.75,334,VI(IV)2,10,Nemoral,"Quejigares, Melojares o Rebollares, Encinares alsinares, Robledales pubescentes y pedunculados, Hayedos",1816783.79757,10750988090.6,17386,Región Biogeográfica Mediterránea,89.5627819843,31,18bb,II,z,G,805720.731678,3078781.66542,8057207316.78,Mediterránea,345000,4731000,-4.89280861965629,42.7151017933386,30,1129.19409179688
230,IFN3_24_957_A_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IFN3,7,Castilla y León,24,León,957,A,1,24_957_A_1,24_957,1,334,VI(IV)2,10,Nemoral,"Quejigares, Melojares o Rebollares, Encinares alsinares, Robledales pubescentes y pedunculados, Hayedos",1816783.79757,10750988090.6,17386,Región Biogeográfica Mediterránea,89.5627819843,31,18bb,II,z,G,805720.731678,3078781.66542,8057207316.78,Mediterránea,345000,4731000,-4.89280861965629,42.7151017933386,30,1129.19409179688
62,IFN2_24_470,1430.1309508586398,0,1018.5916357881301,254.64790894703253,31.830988618379067,14.14710605261292,0,14.14710605261292,0,96.76620539987238,8,102.2,13.94821940844792,18.48763850456615,38.39092430555556,50.26548245743669,8203.358152980203,268.44341969178373,7,16.5,10.520921950736968,13.298704335629868,53.70441829436784,43,NA,NA,38.39092430555556,NA,NA,1430.1309508586398,NA,NA,38.39092430555556,NA,1430.1309508586398,NA,75.42842310298643,24.762775127245995,2321.2654504055313,19.883954765762017,37.00820984636896,IFN2,7,Castilla y León,24,León,470,NA,NA,24_470,24_470,10.25,416,VI,15,Nemoral,"Quejigares, Melojares o Rebollares, Encinares alsinares, Robledales pubescentes y pedunculados, Hayedos",152378.225368,385096119815,17383,Región Biogeográfica Atlántica,54.8128766254,144,9b,I,z,C,477428.165548,2865755.03339,4774281655.48,Atlántica,341000,4747000,-4.94613545576327,42.8582836876797,30,1132.24499511719
198,IFN3_24_470_A_1,1739.8111023503368,0,1082.2536130248882,445.6338406573069,63.66197723675813,14.14710605261292,14.14710605261292,0,28.29421210522584,91.67324722093171,7.6,92,14.631740933485117,18.58921213319609,47.21869130555556,45.36459791783661,6647.610054996002,271.4012529392824,8,16.6,12.041583997397952,15.00086767363842,55.47406332824737,43,NA,NA,47.21869130555556,NA,NA,1739.8111023503368,NA,NA,47.21869130555556,NA,1739.8111023503368,NA,82.29768454853158,27.041227510010042,2799.1871343987373,15.982053163597438,29.745952664943722,IFN3,7,Castilla y León,24,León,470,A,1,24_470_A_1,24_470,10.2,416,VI,15,Nemoral,"Quejigares, Melojares o Rebollares, Encinares alsinares, Robledales pubescentes y pedunculados, Hayedos",152378.225368,385096119815,17383,Región Biogeográfica Atlántica,54.8128766254,144,9b,I,z,C,477428.165548,2865755.03339,4774281655.48,Atlántica,341000,4747000,-4.94613545576327,42.8582836876797,30,1132.24499511719
324,IFN4_24_944_A_1,1464.2254764454372,0,1018.5916357881301,413.8028520389279,31.830988618379067,0,0,0,0,0,9.15,19.8,11.822826086956521,12.007269084582273,16.58006875,65.75549773504287,307.90749597833565,113.23439604568196,4.40000009536743,9,5.7956522340359875,7.732112647153531,16.78718327157626,21,NA,NA,16.58006875,NA,NA,1464.2254764454372,NA,NA,16.58006875,NA,1464.2254764454372,NA,49.02087023364079,46.059618948971604,4751.094430548193,33.798532806941985,62.906157721323886,IFN4,7,Castilla y León,24,León,944,A,1,24_944_A_1,24_944,0.25,334,VI(IV)2,10,Nemoral,"Quejigares, Melojares o Rebollares, Encinares alsinares, Robledales pubescentes y pedunculados, Hayedos",1816783.79757,10750988090.6,17386,Región Biogeográfica Mediterránea,89.5627819843,31,18bb,II,z,G,805720.731678,3078781.66542,8057207316.78,Mediterránea,341870,4732815,-4.93151702609965,42.7307991181581,30,1140.75610351562
88,IFN2_24_944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IFN2,7,Castilla y León,24,León,944,NA,NA,24_944,24_944,1.25,334,VI(IV)2,10,Nemoral,"Quejigares, Melojares o Rebollares, Encinares alsinares, Robledales pubescentes y pedunculados, Hayedos",1816783.79757,10750988090.6,17386,Región Biogeográfica Mediterránea,89.5627819843,31,18bb,II,z,G,805720.731678,3078781.66542,8057207316.78,Mediterránea,342000,4733000,-4.92998163038526,42.7324909039295,30,1140.82006835938
224,IFN3_24_944_A_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IFN3,7,Castilla y León,24,León,944,A,1,24_944_A_1,24_944,0.2,334,VI(IV)2,10,Nemoral,"Quejigares, Melojares o Rebollares, Encinares alsinares, Robledales pubescentes y pedunculados, Hayedos",1816783.79757,10750988090.6,17386,Región Biogeográfica Mediterránea,89.5627819843,31,18bb,II,z,G,805720.731678,3078781.66542,8057207316.78,Mediterránea,342000,4733000,-4.92998163038526,42.7324909039295,30,1140.82006835938
307,IFN4_24_470_A_1,474.0695238230589,0,254.64790894703253,0,95.4929658551372,28.29421210522584,14.14710605261292,0,0,81.48733086305042,8.25,99.3,21.69409131602507,29.786514596465146,33.03477055555555,53.456162496238825,7744.4107361989045,696.8338797472543,5.90000009536743,19.7000007629395,11.19065963200973,18.48108210757026,56.083051161169394,43,65,NA,31.656920555555555,1.3778500000000002,NA,219.42161487602638,254.64790894703253,NA,32.00454555555555,1.030225,468.97656564411824,5.092958178940651,51.58390581560507,32.95306108517529,357.87729940188774,24.851441503185693,46.25374443711239,IFN4,7,Castilla y León,24,León,470,A,1,24_470_A_1,24_470,10.25,416,VI,15,Nemoral,"Quejigares, Melojares o Rebollares, Encinares alsinares, Robledales pubescentes y pedunculados, Hayedos",152378.225368,385096119815,17383,Región Biogeográfica Atlántica,54.8128766254,144,9b,I,z,C,477428.165548,2865755.03339,4774281655.48,Atlántica,340892,4746794,-4.9473983338369,42.8564072502488,30,1143.59204101562
55,IFN2_24_462,1635.5469307425794,0,509.29581789406507,318.3098861837907,732.1127382227186,70.73553026306459,0,0,0,5.092958178940651,7.55,66.5,16.146981229997404,17.157391918344345,37.814245138888886,44.769658809063046,3473.2270280843654,231.20244627722343,4.5,12.5,9.148819306288384,11.652181589025453,26.61951585125233,21,43,NA,33.645538888888886,4.16870625,NA,1343.9750749982272,291.57185574435226,NA,37.814245138888886,NA,1635.5469307425794,NA,56.65962681180286,43.77307857189022,2992.6948281816553,21.22077549152437,39.49631357265465,IFN2,7,Castilla y León,24,León,462,NA,NA,24_462,24_462,9.5,416,VI,15,Nemoral,"Quejigares, Melojares o Rebollares, Encinares alsinares, Robledales pubescentes y pedunculados, Hayedos",152378.225368,385096119815,17383,Región Biogeográfica Atlántica,54.8128766254,144,9b,I,z,C,477428.165548,2865755.03339,4774281655.48,Atlántica,339000,4748000,-4.97088744694155,42.8668647538762,30,1147.39404296875
192,IFN3_24_462_A_1,1568.3481769926682,0,445.6338406573069,286.4788975654116,350.1408748021697,353.677651315323,99.02974236829044,28.29421210522584,0,5.092958178940651,7.55,69.1,18.095241746346744,19.630220221863716,47.466008027777775,44.769658809063046,3750.1270045717697,302.64968406948117,0,16.4,8.630227313729026,15.685124306336071,33.90322485072478,21,43,NA,41.810934027777776,5.655073999999999,NA,1244.945332629937,323.40284436273134,NA,41.14661427777778,6.31939375,1122.7143363353612,445.6338406573069,47.69335184743463,46.264402207746784,2312.018456583345,16.098699482368335,29.963055927032855,IFN3,7,Castilla y León,24,León,462,A,1,24_462_A_1,24_462,9.5,416,VI,15,Nemoral,"Quejigares, Melojares o Rebollares, Encinares alsinares, Robledales pubescentes y pedunculados, Hayedos",152378.225368,385096119815,17383,Región Biogeográfica Atlántica,54.8128766254,144,9b,I,z,C,477428.165548,2865755.03339,4774281655.48,Atlántica,339000,4748000,-4.97088744694155,42.8668647538762,30,1147.39404296875
317,IFN4_24_891_A_1,2868.184281106743,0,1655.2114081557115,954.929658551372,127.32395447351627,84.88263631567752,0,0,0,45.83662361046586,8.5,87.5,13.12265709776068,15.47746111065009,53.963036027777775,56.74501730546564,6013.204688511713,188.1435456683945,3,16.7999992370605,7.830359090017805,15.817965683092405,45.60586771823184,43,NA,NA,53.963036027777775,NA,NA,2868.184281106743,NA,NA,51.345511027777775,2.6175249999999997,2486.2124176861944,381.9718634205488,59.670530378744864,34.68405815852696,6192.025159812912,11.804452401064223,21.970561526939626,IFN4,7,Castilla y León,24,León,891,A,1,24_891_A_1,24_891,7,334,VI(IV)2,10,Nemoral,"Quejigares, Melojares o Rebollares, Encinares alsinares, Robledales pubescentes y pedunculados, Hayedos",1816783.79757,10750988090.6,17386,Región Biogeográfica Mediterránea,89.5627819843,31,18bb,II,z,G,805720.731678,3078781.66542,8057207316.78,Mediterránea,337887,4743847,-4.9833077823089,42.8292539148154,30,1149.82800292969
75,IFN2_24_891,2613.960785341289,0,2291.831180523293,254.64790894703253,31.830988618379067,0,0,0,0,35.65070725258456,7.65,92.30000000000001,10.88307355090112,13.248877251184373,36.03687325,45.96346401742717,6691.034719450249,137.86309822277954,5,10.5,7.823672674135412,9.761014106670709,36.78190602823121,43,NA,NA,36.03687325,NA,NA,2613.960785341289,NA,NA,36.03687325,NA,2613.960785341289,NA,71.8884480339436,26.5375429407569,7242.614407506187,20.038053212884968,37.29501937371437,IFN2,7,Castilla y León,24,León,891,NA,NA,24_891,24_891,7.25,334,VI(IV)2,10,Nemoral,"Quejigares, Melojares o Rebollares, Encinares alsinares, Robledales pubescentes y pedunculados, Hayedos",1816783.79757,10750988090.6,17383,Región Biogeográfica Atlántica,54.8128766254,31,18bb,II,z,G,805720.731678,3078781.66542,8057207316.78,Atlántica,338000,4744000,-4.98197014625126,42.830654799319,30,1153.71203613281
211,IFN3_24_891_A_1,2383.6458988047507,0,1655.2114081557115,572.9577951308232,95.4929658551372,14.14710605261292,0,0,0,45.83662361046586,7.9,80.2,12.15701525313075,14.644596468978344,40.15008225,49.01669937763475,5051.712402898924,168.4397933020704,3,13.7,7.0624844204403825,13.203494311895783,41.73406698120633,43,NA,NA,40.15008225,NA,NA,2383.6458988047507,NA,NA,40.15008225,NA,2383.6458988047507,NA,58.09390112117864,31.637209759215597,5623.713812725462,15.512801936701967,28.872577721166625,IFN3,7,Castilla y León,24,León,891,A,1,24_891_A_1,24_891,7,334,VI(IV)2,10,Nemoral,"Quejigares, Melojares o Rebollares, Encinares alsinares, Robledales pubescentes y pedunculados, Hayedos",1816783.79757,10750988090.6,17383,Región Biogeográfica Atlántica,54.8128766254,31,18bb,II,z,G,805720.731678,3078781.66542,8057207316.78,Atlántica,338000,4744000,-4.98197014625126,42.830654799319,30,1153.71203613281
64,IFN2_24_475,1139.1249793563923,0,127.32395447351627,636.6197723675814,254.64790894703253,56.58842421045168,28.29421210522584,0,0,35.65070725258456,10.05,64.3,17.31574143070045,18.83278890237795,31.731494972222222,79.32717799855078,3247.2208525851156,278.5602593856784,4.5,13,8.373447590660705,11.353677651315323,35.28926860245821,43,NA,NA,31.731494972222222,NA,NA,1139.1249793563923,NA,NA,31.731494972222222,NA,1139.1249793563923,NA,48.357430284878,32.17317360474974,1794.8455998683771,26.09622886722042,48.57055477615162,IFN2,7,Castilla y León,24,León,475,NA,NA,24_475,24_475,9,334,VI(IV)2,10,Nemoral,"Quejigares, Melojares o Rebollares, Encinares alsinares, Robledales pubescentes y pedunculados, Hayedos",1816783.79757,10750988090.6,17383,Región Biogeográfica Atlántica,54.8128766254,144,9b,I,z,C,477428.165548,2865755.03339,4774281655.48,Atlántica,335000,4746000,-5.01923748491614,42.848012680397,30,1158.09912109375
200,IFN3_24_475_A_1,1278.6154450351555,0,127.32395447351627,700.2817496043394,254.64790894703253,113.17684842090335,28.29421210522584,14.14710605261292,0,40.74366543152521,10.100000000000001,64.60000000000001,17.812270413808367,19.37934324110955,37.71446377777778,80.11846664817372,3277.592199563696,294.96330522380646,4.5,13.8,8.7821641956185,12.192237938946326,38.09832215407352,43,NA,NA,37.71446377777778,NA,NA,1278.6154450351555,NA,NA,37.71446377777778,NA,1278.6154450351555,NA,49.30401342217678,32.002033815661655,1924.218904325693,22.937527237496848,42.691548606002655,IFN3,7,Castilla y León,24,León,475,A,1,24_475_A_1,24_475,9,334,VI(IV)2,10,Nemoral,"Quejigares, Melojares o Rebollares, Encinares alsinares, Robledales pubescentes y pedunculados, Hayedos",1816783.79757,10750988090.6,17383,Región Biogeográfica Atlántica,54.8128766254,144,9b,I,z,C,477428.165548,2865755.03339,4774281655.48,Atlántica,335000,4746000,-5.01923748491614,42.848012680397,30,1158.09912109375
302,IFN4_24_462_A_1,471.5230447335886,0,0,63.66197723675813,95.4929658551372,70.73553026306459,99.02974236829044,70.73553026306459,56.58842421045168,15.278874536821952,15.95,72.3,28.257470747074706,29.787325152218223,32.85911152777778,199.80725626371932,4105.503965545848,696.8718049897908,11.1999998092651,21.7000007629395,17.16225632181977,20.684395606473554,41.20710468873491,21,43,NA,25.884457333333334,6.974654194444445,NA,293.1280374101397,178.3950073234489,NA,32.85911152777778,NA,471.5230447335886,NA,60.73528829043008,50.19618767859757,355.9394044624848,22.26412866565597,41.43821263986758,IFN4,7,Castilla y León,24,León,462,A,1,24_462_A_1,24_462,9.5,416,VI,15,Nemoral,"Quejigares, Melojares o Rebollares, Encinares alsinares, Robledales pubescentes y pedunculados, Hayedos",152378.225368,385096119815,17383,Región Biogeográfica Atlántica,54.8128766254,144,9b,I,z,C,477428.165548,2865755.03339,4774281655.48,Atlántica,338917,4747771,-4.97183728784447,42.8647863346292,30,1165.18811035156
305,IFN4_24_468_A_1,1082.2536130248882,0,763.9437268410976,254.64790894703253,63.66197723675813,0,0,0,0,0,7.699999999999999,18.65,10.404411764705882,10.869151571413148,10.04176875,46.5662571078347,273.1791526883089,92.78572627661048,6.30000019073486,10.6999998092651,7.941176498637478,10.441126971457823,17.480704469963303,43,NA,NA,10.04176875,NA,NA,1082.2536130248882,NA,NA,10.04176875,NA,1082.2536130248882,NA,76.32508860881251,59.729440477633915,4120.299142839334,29.113076442000743,54.185540800673515,IFN4,7,Castilla y León,24,León,468,A,1,24_468_A_1,24_468,2.5,334,VI(IV)2,10,Nemoral,"Quejigares, Melojares o Rebollares, Encinares alsinares, Robledales pubescentes y pedunculados, Hayedos",1816783.79757,10750988090.6,17383,Región Biogeográfica Atlántica,54.8128766254,144,9b,I,z,C,477428.165548,2865755.03339,4774281655.48,Atlántica,333892,4746794,-5.03302310611188,42.8549182983766,30,1168.43603515625
