fid,IFN_PLOT_ID,N,N_0_75,N_75_125,N_125_175,N_175_225,N_225_275,N_275_325,N_325_375,N_375_425,N_425_,dbh_min,dbh_max,dbh_mean,dg,G,g_min,g_max,g_mean,h_min,h_max,h_mean,Ho,Do,sp_1,sp_2,sp_3,G_sp_1,G_sp_2,G_sp_3,N_sp_1,N_sp_2,N_sp_3,G_alive,G_dead,N_alive,N_dead,slenderness,dominant_slenderness,SDI,S,S_staggered,INVENTORY_ID,Region_id,Region_name,Province_id,Province_name,N_plot,Class,Subclass,PLOT_ID,PLOT_ID_short,Slope_max,Fito-OBJECTID,Fito-ALLUE,Fito-ORDEN,Fito-Tipo_Fitoc,Fito-Asociacion,Fito-Shape_Leng,Fito-Shape_Area,Biogeo-objectid,Biogeo-descripcio,Biogeo-st_perimet,Veget-OBJECTID,Veget-SERIES,Veget-REGION,Veget-AZONAL,Veget-PISO,Veget-Ha,Veget-Shape_Leng,Veget-Shape_Area,Climate_region,X_UTM,Y_UTM,Longitude,Latitude,zone,ALT
62,IFN2_34_252,1103.4742721038076,0,1018.5916357881301,0,0,70.73553026306459,14.14710605261292,0,0,0,7.65,27.65,10.732051282051284,11.694182752822458,11.852005555555555,45.96346401742717,600.4545673760256,107.40626995280408,6,12,7.057692307692308,10.258685680259521,23.843350030904777,43,NA,NA,11.852005555555555,NA,NA,1103.4742721038076,NA,NA,11.852005555555555,NA,1103.4742721038076,NA,65.76275235933579,43.02535368126807,3735.633607962481,29.344530849453246,54.616325993145296,IFN2,7,Castilla y León,34,Palencia,252,NA,NA,34_252,34_252,1.25,334,VI(IV)2,10,Nemoral,"Quejigares, Melojares o Rebollares, Encinares alsinares, Robledales pubescentes y pedunculados, Hayedos",1816783.79757,10750988090.6,17386,Región Biogeográfica Mediterránea,89.5627819843,27,18a,II,z,G,1162167.51776,6176518.66068,11621675177.6,Mediterránea,360000,4734000,-4.71045940264607,42.7449857679143,30,1124.79602050781
63,IFN2_34_253,636.6197723675814,0,636.6197723675814,0,0,0,0,0,0,0,9.45,12.25,10.709999999999999,10.754324711482353,5.782774999999999,70.13801948680062,117.85881189482959,90.83561728681356,4.5,5.5,5.1,5.5,12.25,43,NA,NA,5.782774999999999,NA,NA,636.6197723675814,NA,NA,5.782774999999999,NA,636.6197723675814,NA,47.61904761904762,44.89795918367347,2465.374438277092,72.06049632010928,134.11969604960535,IFN2,7,Castilla y León,34,Palencia,253,NA,NA,34_253,34_253,1.5,334,VI(IV)2,10,Nemoral,"Quejigares, Melojares o Rebollares, Encinares alsinares, Robledales pubescentes y pedunculados, Hayedos",1816783.79757,10750988090.6,17386,Región Biogeográfica Mediterránea,89.5627819843,27,18a,II,z,G,1162167.51776,6176518.66068,11621675177.6,Mediterránea,362000,4734000,-4.68603465910943,42.7453480459046,30,1103.55603027344
64,IFN2_34_254,1025.6651888144365,0,0,350.1408748021697,477.464829275686,183.91237868396794,14.14710605261292,0,0,0,12.9,28.4,19.411551724137933,19.752272021213155,31.428931249999998,130.69810837096938,633.4707426698459,306.42486059538214,7,11.5,10.00689655172414,11.070735530263066,25.7050080289442,21,26,25,29.945984027777776,0.8402777777777779,0.6426694444444443,997.3709767092107,14.14710605261292,14.14710605261292,31.428931249999998,NA,1025.6651888144365,NA,51.551244815120754,43.06839942550208,1497.0418860634406,28.20465008571169,52.494768838075494,IFN2,7,Castilla y León,34,Palencia,254,NA,NA,34_254,34_254,3.25,334,VI(IV)2,10,Nemoral,"Quejigares, Melojares o Rebollares, Encinares alsinares, Robledales pubescentes y pedunculados, Hayedos",1816783.79757,10750988090.6,17386,Región Biogeográfica Mediterránea,89.5627819843,27,18a,II,z,G,1162167.51776,6176518.66068,11621675177.6,Mediterránea,369000,4734000,-4.60054456898157,42.7465750154787,30,1095.12805175781
65,IFN2_34_255,1418.247381774445,0,127.32395447351627,254.64790894703253,809.9218215120895,183.91237868396794,42.44131815783876,0,0,0,10.25,31.3,19.24638403990025,19.70240469139342,43.239468055555555,82.5158945419444,769.4467266988462,304.87959019854736,6,11.5,8.87655860349127,10.942097064144155,27.67283278631214,26,25,NA,28.684833333333334,14.554634722222222,NA,816.995374538396,601.252007236049,NA,43.239468055555555,NA,1418.247381774445,NA,46.120656145533694,39.5409358652883,2078.4631624568487,24.267410791105803,45.16674080005958,IFN2,7,Castilla y León,34,Palencia,255,NA,NA,34_255,34_255,3.75,334,VI(IV)2,10,Nemoral,"Quejigares, Melojares o Rebollares, Encinares alsinares, Robledales pubescentes y pedunculados, Hayedos",1816783.79757,10750988090.6,17386,Región Biogeográfica Mediterránea,89.5627819843,27,18a,II,z,G,1162167.51776,6176518.66068,11621675177.6,Mediterránea,370000,4734000,-4.58833126687583,42.7467450896341,30,1097.92407226562
66,IFN2_34_256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IFN2,7,Castilla y León,34,Palencia,256,NA,NA,34_256,34_256,3.75,334,VI(IV)2,10,Nemoral,"Quejigares, Melojares o Rebollares, Encinares alsinares, Robledales pubescentes y pedunculados, Hayedos",1816783.79757,10750988090.6,17386,Región Biogeográfica Mediterránea,89.5627819843,27,18a,II,z,G,1162167.51776,6176518.66068,11621675177.6,Mediterránea,372000,4734000,-4.56390434670113,42.7470813322183,30,1121.47607421875
67,IFN2_34_257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IFN2,7,Castilla y León,34,Palencia,257,NA,NA,34_257,34_257,2.25,334,VI(IV)2,10,Nemoral,"Quejigares, Melojares o Rebollares, Encinares alsinares, Robledales pubescentes y pedunculados, Hayedos",1816783.79757,10750988090.6,17386,Región Biogeográfica Mediterránea,89.5627819843,27,18a,II,z,G,1162167.51776,6176518.66068,11621675177.6,Mediterránea,375000,4734000,-4.52726318868676,42.7475759313145,30,1139.22009277344
68,IFN2_34_258,1506.6667946032758,0,381.9718634205488,668.4507609859604,413.8028520389279,42.44131815783876,0,0,0,0,10.95,24.55,15.82981220657277,16.174658496079253,30.958316666666665,94.17120328676253,473.36143657505056,205.4755356496615,7,11,8.355633802816902,9.977464829275684,21.937386650787776,25,21,NA,28.201541666666664,2.7567749999999998,NA,1347.5118515113804,159.15494309189535,NA,30.958316666666665,NA,1506.6667946032758,NA,52.784162526877736,45.48155615845606,3030.613568931461,25.820888716221766,48.05808901130111,IFN2,7,Castilla y León,34,Palencia,258,NA,NA,34_258,34_258,1.75,334,VI(IV)2,10,Nemoral,"Quejigares, Melojares o Rebollares, Encinares alsinares, Robledales pubescentes y pedunculados, Hayedos",1816783.79757,10750988090.6,17386,Región Biogeográfica Mediterránea,89.5627819843,27,18a,II,z,G,1162167.51776,6176518.66068,11621675177.6,Mediterránea,353000,4733000,-4.79568256240179,42.7346760007935,30,1145.4560546875
69,IFN2_34_259,1828.5134573002197,0,891.2676813146138,668.4507609859604,254.64790894703253,14.14710605261292,0,0,0,0,7.65,24.2,13.2215667311412,13.637862764146528,26.71041736111111,45.96346401742717,459.9605804120816,146.07722603556195,4,9.5,6.723404255319148,8.800626003618026,19.947824853320395,21,25,NA,14.61065,12.09976736111111,NA,954.929658551372,873.5837987488477,NA,26.71041736111111,NA,1828.5134573002197,NA,50.85179685614178,44.118223757880685,4836.4203279125095,26.572802162034375,49.45755762389594,IFN2,7,Castilla y León,34,Palencia,259,NA,NA,34_259,34_259,0.25,334,VI(IV)2,10,Nemoral,"Quejigares, Melojares o Rebollares, Encinares alsinares, Robledales pubescentes y pedunculados, Hayedos",1816783.79757,10750988090.6,17386,Región Biogeográfica Mediterránea,89.5627819843,27,18a,II,z,G,1162167.51776,6176518.66068,11621675177.6,Mediterránea,354000,4733000,-4.78347282426998,42.7348668411347,30,1145.96801757812
70,IFN2_34_260,820.5321510515492,0,127.32395447351627,222.81692032865345,286.4788975654116,127.32395447351627,56.58842421045168,0,0,0,10.15,32,18.59741379310345,19.381553396695672,24.208208333333335,80.91368228861363,804.247719318987,295.0305884091125,7,11,9.495689655172415,10.78294212105226,28.165070725258467,21,26,25,15.70583263888889,7.909475694444445,0.5929000000000001,611.8623367755088,176.8388256576615,31.830988618379067,24.208208333333335,NA,820.5321510515492,NA,51.05919436332453,38.28480399085988,1234.61242264126,32.375383725258786,60.257378820041716,IFN2,7,Castilla y León,34,Palencia,260,NA,NA,34_260,34_260,5.75,334,VI(IV)2,10,Nemoral,"Quejigares, Melojares o Rebollares, Encinares alsinares, Robledales pubescentes y pedunculados, Hayedos",1816783.79757,10750988090.6,17386,Región Biogeográfica Mediterránea,89.5627819843,27,18a,II,z,G,1162167.51776,6176518.66068,11621675177.6,Mediterránea,370000,4733000,-4.58810145035693,42.7377433328067,30,1091.98400878906
71,IFN2_34_261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IFN2,7,Castilla y León,34,Palencia,261,NA,NA,34_261,34_261,2,334,VI(IV)2,10,Nemoral,"Quejigares, Melojares o Rebollares, Encinares alsinares, Robledales pubescentes y pedunculados, Hayedos",1816783.79757,10750988090.6,17386,Región Biogeográfica Mediterránea,89.5627819843,27,18a,II,z,G,1162167.51776,6176518.66068,11621675177.6,Mediterránea,371000,4733000,-4.57588980803477,42.7379120522314,30,1081.13208007812
72,IFN2_34_262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IFN2,7,Castilla y León,34,Palencia,262,NA,NA,34_262,34_262,1,334,VI(IV)2,10,Nemoral,"Quejigares, Melojares o Rebollares, Encinares alsinares, Robledales pubescentes y pedunculados, Hayedos",1816783.79757,10750988090.6,17386,Región Biogeográfica Mediterránea,89.5627819843,27,18a,II,z,G,1162167.51776,6176518.66068,11621675177.6,Mediterránea,372000,4733000,-4.56367806098835,42.7380794701338,30,1112.10009765625
73,IFN2_34_263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IFN2,7,Castilla y León,34,Palencia,263,NA,NA,34_263,34_263,0.5,334,VI(IV)2,10,Nemoral,"Quejigares, Melojares o Rebollares, Encinares alsinares, Robledales pubescentes y pedunculados, Hayedos",1816783.79757,10750988090.6,17386,Región Biogeográfica Mediterránea,89.5627819843,27,18a,II,z,G,1162167.51776,6176518.66068,11621675177.6,Mediterránea,354000,4732000,-4.7832148882932,42.72586596948,30,1138.86010742188
74,IFN2_34_264,1244.9453326299367,0,509.29581789406507,254.64790894703253,381.9718634205488,70.73553026306459,28.29421210522584,0,0,0,7.95,29.9,14.872159090909092,15.87271368647237,24.634430555555554,49.639127422127224,702.1538120589527,197.87560071827028,4,10.5,6.3366477272727275,9.942097064144155,25.320892271048717,26,25,21,17.52683611111111,3.84108125,3.2665131944444443,976.1503176302914,159.15494309189535,109.64007190775013,24.634430555555554,NA,1244.9453326299367,NA,42.607449856733524,39.26440252467605,2581.0644395233953,28.50669443395085,53.056936714346875,IFN2,7,Castilla y León,34,Palencia,264,NA,NA,34_264,34_264,0.25,334,VI(IV)2,10,Nemoral,"Quejigares, Melojares o Rebollares, Encinares alsinares, Robledales pubescentes y pedunculados, Hayedos",1816783.79757,10750988090.6,17386,Región Biogeográfica Mediterránea,89.5627819843,27,18a,II,z,G,1162167.51776,6176518.66068,11621675177.6,Mediterránea,355000,4732000,-4.77100679527588,42.7260554495319,30,1135.60009765625
75,IFN2_34_265,845.2895866436219,0,254.64790894703253,254.64790894703253,95.4929658551372,155.61816657874212,84.88263631567752,0,0,0,9.25,31.950000000000003,17.20376569037657,18.54535658988592,22.833147222222223,67.20063035569417,801.7364086915239,270.1221875083715,3.5,13,8.817991631799163,12.636619772367581,29.418951755785297,21,25,26,21.087115972222225,0.8904062500000001,0.855625,654.3036549333475,63.66197723675813,127.32395447351627,22.833147222222223,NA,845.2895866436219,NA,51.256171413284044,42.95401099695051,1365.154344157252,27.21863379452596,50.65958573461295,IFN2,7,Castilla y León,34,Palencia,265,NA,NA,34_265,34_265,3.5,334,VI(IV)2,10,Nemoral,"Quejigares, Melojares o Rebollares, Encinares alsinares, Robledales pubescentes y pedunculados, Hayedos",1816783.79757,10750988090.6,17386,Región Biogeográfica Mediterránea,89.5627819843,27,18a,II,z,G,1162167.51776,6176518.66068,11621675177.6,Mediterránea,371000,4732000,-4.57566186161491,42.7289102273269,30,1093.33203125
76,IFN2_34_266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IFN2,7,Castilla y León,34,Palencia,266,NA,NA,34_266,34_266,4,334,VI(IV)2,10,Nemoral,"Quejigares, Melojares o Rebollares, Encinares alsinares, Robledales pubescentes y pedunculados, Hayedos",1816783.79757,10750988090.6,17386,Región Biogeográfica Mediterránea,89.5627819843,27,18a,II,z,G,1162167.51776,6176518.66068,11621675177.6,Mediterránea,374000,4732000,-4.5390316035748,42.7294084203354,30,1077.37609863281
77,IFN2_34_267,1252.0188856562434,0,381.9718634205488,413.8028520389279,413.8028520389279,42.44131815783876,0,0,0,0,9,22.65,15.541101694915254,16.061549824607884,25.367382638888888,63.61725123519331,402.92692928156737,202.6118210316981,7,10,8.628531073446327,9.800626003618026,22.154788783749204,21,25,26,23.57333263888889,1.311025,0.483025,1092.863942564348,127.32395447351627,31.830988618379067,25.367382638888888,NA,1252.0188856562434,NA,55.52071688887677,44.23705456766485,2546.922544901148,28.836380231381707,53.670551124479076,IFN2,7,Castilla y León,34,Palencia,267,NA,NA,34_267,34_267,0.25,334,VI(IV)2,10,Nemoral,"Quejigares, Melojares o Rebollares, Encinares alsinares, Robledales pubescentes y pedunculados, Hayedos",1816783.79757,10750988090.6,17386,Región Biogeográfica Mediterránea,89.5627819843,27,18a,II,z,G,1162167.51776,6176518.66068,11621675177.6,Mediterránea,355000,4731000,-4.77075074051364,42.7170545030482,30,1129.02001953125
78,IFN2_34_268,286.4788975654116,0,127.32395447351627,127.32395447351627,31.830988618379067,0,0,0,0,0,8.15,18.15,11.899999999999999,12.441775507449801,3.4829499999999993,52.16810950826701,258.7278264817959,121.57789036467297,5,7,5.777777777777778,6.795774715459475,15.852957891083278,25,21,NA,2.6593937499999996,0.8235562499999998,NA,254.64790894703253,31.830988618379067,NA,3.4829499999999993,NA,286.4788975654116,NA,48.552754435107374,42.86755041014684,878.0114134154431,86.93901358410353,161.8117369738204,IFN2,7,Castilla y León,34,Palencia,268,NA,NA,34_268,34_268,0.25,334,VI(IV)2,10,Nemoral,"Quejigares, Melojares o Rebollares, Encinares alsinares, Robledales pubescentes y pedunculados, Hayedos",1816783.79757,10750988090.6,17386,Región Biogeográfica Mediterránea,89.5627819843,27,18a,II,z,G,1162167.51776,6176518.66068,11621675177.6,Mediterránea,356000,4731000,-4.75854429273826,42.7172426236065,30,1125.35607910156
79,IFN2_34_269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IFN2,7,Castilla y León,34,Palencia,269,NA,NA,34_269,34_269,0.25,334,VI(IV)2,10,Nemoral,"Quejigares, Melojares o Rebollares, Encinares alsinares, Robledales pubescentes y pedunculados, Hayedos",1816783.79757,10750988090.6,17386,Región Biogeográfica Mediterránea,89.5627819843,27,18a,II,z,G,1162167.51776,6176518.66068,11621675177.6,Mediterránea,371000,4731000,-4.57543401986277,42.7199083871783,30,1092.33203125
80,IFN2_34_270,763.9437268410976,0,763.9437268410976,0,0,0,0,0,0,0,7.699999999999999,11.25,9.391666666666666,9.502872372779365,5.4182749999999995,46.5662571078347,99.40195505498954,70.92505389637182,3.5,4.5,4.083333333333333,4.5,11.25,25,NA,NA,5.4182749999999995,NA,NA,763.9437268410976,NA,NA,5.4182749999999995,NA,763.9437268410976,NA,43.47826086956522,40,3608.261246627578,80.40013939536307,149.64152078762203,IFN2,7,Castilla y León,34,Palencia,270,NA,NA,34_270,34_270,2,334,VI(IV)2,10,Nemoral,"Quejigares, Melojares o Rebollares, Encinares alsinares, Robledales pubescentes y pedunculados, Hayedos",1816783.79757,10750988090.6,17386,Región Biogeográfica Mediterránea,89.5627819843,27,18a,II,z,G,1162167.51776,6176518.66068,11621675177.6,Mediterránea,372000,4731000,-4.56322580124966,42.7200757002759,30,1092.32409667969
81,IFN2_34_271,14.14710605261292,0,0,0,0,14.14710605261292,0,0,0,0,26.05,26.05,26.05,26.05,0.7540027777777779,532.973157176917,532.973157176917,532.973157176917,7.5,7.5,7.5,7.5,26.05,43,NA,NA,0.7540027777777779,NA,NA,14.14710605261292,NA,NA,0.7540027777777779,NA,14.14710605261292,NA,28.79078694817658,28.79078694817658,13.24310798294846,354.4907701811032,659.7816664747605,IFN2,7,Castilla y León,34,Palencia,271,NA,NA,34_271,34_271,1,334,VI(IV)2,10,Nemoral,"Quejigares, Melojares o Rebollares, Encinares alsinares, Robledales pubescentes y pedunculados, Hayedos",1816783.79757,10750988090.6,17386,Región Biogeográfica Mediterránea,89.5627819843,146,I,II,g,-,1467668.66414,22277169.8112,14676686641.4,Mediterránea,350000,4730000,-4.83151645348425,42.7070937368,30,1041.50805664062
82,IFN2_34_272,1336.9015219719208,0,509.29581789406507,572.9577951308232,254.64790894703253,0,0,0,0,0,8.15,20.7,13.811904761904762,14.21589904699262,21.219637499999997,52.16810950826701,336.53525903417255,158.72251733771066,5.5,8.5,6.75,8.159154943091895,19.92323954473516,21,NA,NA,21.219637499999997,NA,NA,1336.9015219719208,NA,NA,21.219637499999997,NA,1336.9015219719208,NA,48.87088433028788,40.95295308160867,3308.1891340396296,33.5200849543238,62.38790787201781,IFN2,7,Castilla y León,34,Palencia,272,NA,NA,34_272,34_272,0.5,334,VI(IV)2,10,Nemoral,"Quejigares, Melojares o Rebollares, Encinares alsinares, Robledales pubescentes y pedunculados, Hayedos",1816783.79757,10750988090.6,17386,Región Biogeográfica Mediterránea,89.5627819843,27,18a,II,z,G,1162167.51776,6176518.66068,11621675177.6,Mediterránea,355000,4730000,-4.77049480330161,42.708053541066,30,1123.60009765625
83,IFN2_34_273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IFN2,7,Castilla y León,34,Palencia,273,NA,NA,34_273,34_273,NA,334,VI(IV)2,10,Nemoral,"Quejigares, Melojares o Rebollares, Encinares alsinares, Robledales pubescentes y pedunculados, Hayedos",1816783.79757,10750988090.6,17386,Región Biogeográfica Mediterránea,89.5627819843,27,18a,II,z,G,1162167.51776,6176518.66068,11621675177.6,Mediterránea,356000,4730000,-4.7582901175735,42.7082416027355,30,1118.49206542969
84,IFN2_34_274,572.9577951308232,0,509.29581789406507,63.66197723675813,0,0,0,0,0,0,7.65,13.200000000000001,10075,10.24980352115211,4.72763125,45.96346401742717,136.84777599037142,82.51273113267517,4,5,4.416666666666666,4.659154943091895,12.820704278058393,21,NA,NA,4.72763125,NA,NA,572.9577951308232,NA,NA,4.72763125,NA,572.9577951308232,NA,43.837882547559964,36.340865852944326,2396.7233327942654,89.66677095051199,166.88866549308293,IFN2,7,Castilla y León,34,Palencia,274,NA,NA,34_274,34_274,0.5,334,VI(IV)2,10,Nemoral,"Quejigares, Melojares o Rebollares, Encinares alsinares, Robledales pubescentes y pedunculados, Hayedos",1816783.79757,10750988090.6,17386,Región Biogeográfica Mediterránea,89.5627819843,27,18a,II,z,G,1162167.51776,6176518.66068,11621675177.6,Mediterránea,357000,4730000,-4.74608531516651,42.7084283645956,30,1087.94006347656
85,IFN2_34_275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IFN2,7,Castilla y León,34,Palencia,275,NA,NA,34_275,34_275,NA,334,VI(IV)2,10,Nemoral,"Quejigares, Melojares o Rebollares, Encinares alsinares, Robledales pubescentes y pedunculados, Hayedos",1816783.79757,10750988090.6,17386,Región Biogeográfica Mediterránea,89.5627819843,27,18a,II,z,G,1162167.51776,6176518.66068,11621675177.6,Mediterránea,362000,4730000,-4.68505958122805,42.7093426755575,30,1063.52001953125
86,IFN2_34_276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IFN2,7,Castilla y León,34,Palencia,276,NA,NA,34_276,34_276,2.5,334,VI(IV)2,10,Nemoral,"Quejigares, Melojares o Rebollares, Encinares alsinares, Robledales pubescentes y pedunculados, Hayedos",1816783.79757,10750988090.6,17386,Región Biogeográfica Mediterránea,89.5627819843,27,18a,II,z,G,1162167.51776,6176518.66068,11621675177.6,Mediterránea,368000,4730000,-4.61182501898979,42.7103969479513,30,1063.98400878906
87,IFN2_34_277,1145.9155902616465,127.32395447351627,763.9437268410976,254.64790894703253,0,0,0,0,0,0,7.5,13.9,10.113888888888889,10.347013793575634,9.6354625,44.178646691106465,151.74677915002098,84.08527278872207,3.5,6.5,4.944444444444445,6.3183098861837905,13.706901426019463,21,25,NA,5.153662499999999,4.4818,NA,572.9577951308232,572.9577951308232,NA,9.6354625,NA,1145.9155902616465,NA,48.88766822301566,46.095829318433,4721.372020155949,46.75442966114852,87.0197988544243,IFN2,7,Castilla y León,34,Palencia,277,NA,NA,34_277,34_277,4,1111,VI(IV)1,9,Nemoral,"Quejigares, Melojares o Rebollares, Encinares alsinares, Robledales pubescentes y pedunculados, Hayedos",5735767.54682,101976306149,17386,Región Biogeográfica Mediterránea,89.5627819843,27,18a,II,z,G,1162167.51776,6176518.66068,11621675177.6,Mediterránea,371000,4730000,-4.57520628272186,42.7109065317867,30,1065.21203613281
88,IFN2_34_278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IFN2,7,Castilla y León,34,Palencia,278,NA,NA,34_278,34_278,0.25,334,VI(IV)2,10,Nemoral,"Quejigares, Melojares o Rebollares, Encinares alsinares, Robledales pubescentes y pedunculados, Hayedos",1816783.79757,10750988090.6,17386,Región Biogeográfica Mediterránea,89.5627819843,27,18a,II,z,G,1162167.51776,6176518.66068,11621675177.6,Mediterránea,349000,4729000,-4.84345403635951,42.697897261299,30,1082.4560546875
89,IFN2_34_279,700.2817496043394,0,254.64790894703253,381.9718634205488,63.66197723675813,0,0,0,0,0,9.2,17.9,13.168181818181818,13.453590260933732,9.95495,66.47610054996001,251.64942553417637,142.15635357660778,4.5,7.5,6,7.159154943091894,17.361690209768664,25,21,26,6.7110062500000005,2.4429187499999996,0.8010249999999998,445.6338406573069,222.81692032865345,31.830988618379067,9.95495,NA,700.2817496043394,NA,45.56437694166379,41.23535702223134,1893.1333935406708,52.78394359727518,98.24198878839088,IFN2,7,Castilla y León,34,Palencia,279,NA,NA,34_279,34_279,0.25,334,VI(IV)2,10,Nemoral,"Quejigares, Melojares o Rebollares, Encinares alsinares, Robledales pubescentes y pedunculados, Hayedos",1816783.79757,10750988090.6,17386,Región Biogeográfica Mediterránea,89.5627819843,27,18a,II,z,G,1162167.51776,6176518.66068,11621675177.6,Mediterránea,356000,4729000,-4.75803605908764,42.6992405663838,30,1106.65209960938
90,IFN2_34_280,1177.7465788800255,0,381.9718634205488,604.7887837492023,190.9859317102744,0,0,0,0,0,10.85,19.700000000000003,14.377027027027026,14.610892364112319,19.746731249999996,92.4590352905561,304.80517323291576,167.66536710111347,6.5,8.5,7.324324324324325,8.31830988618379,18.813802852038926,21,25,NA,14.9653,4.781431249999999,NA,732.1127382227186,445.6338406573069,NA,19.746731249999996,NA,1177.7465788800255,NA,50.94463765391485,44.21386761412939,2788.9414397786372,35.02990657012287,65.1980025360978,IFN2,7,Castilla y León,34,Palencia,280,NA,NA,34_280,34_280,0.25,334,VI(IV)2,10,Nemoral,"Quejigares, Melojares o Rebollares, Encinares alsinares, Robledales pubescentes y pedunculados, Hayedos",1816783.79757,10750988090.6,17386,Región Biogeográfica Mediterránea,89.5627819843,27,18a,II,z,G,1162167.51776,6176518.66068,11621675177.6,Mediterránea,357000,4729000,-4.74583301798296,42.6994272697786,30,1105.24401855469
91,IFN2_34_281,1782.5353626292276,0,1050.4226244065092,700.2817496043394,31.830988618379067,0,0,0,0,0,8.05,18.35,12.669642857142858,12.95638631828225,23.5015125,50.89576448356315,264.4612330745973,131.84317681830126,4.5,8,6.276785714285714,7.818309886183791,17.675211312203256,21,26,NA,18.703175,4.798337500000001,NA,1336.9015219719208,445.6338406573069,NA,23.5015125,NA,1782.5353626292276,NA,49.54193093727977,44.23319047272663,5119.119015644028,30.294796722152558,56.38497007029106,IFN2,7,Castilla y León,34,Palencia,281,NA,NA,34_281,34_281,2.5,334,VI(IV)2,10,Nemoral,"Quejigares, Melojares o Rebollares, Encinares alsinares, Robledales pubescentes y pedunculados, Hayedos",1816783.79757,10750988090.6,17386,Región Biogeográfica Mediterránea,89.5627819843,27,18a,II,z,G,1162167.51776,6176518.66068,11621675177.6,Mediterránea,358000,4729000,-4.73362986106985,42.6996126737362,30,1106.72802734375
92,IFN2_34_282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IFN2,7,Castilla y León,34,Palencia,282,NA,NA,34_282,34_282,4.25,334,VI(IV)2,10,Nemoral,"Quejigares, Melojares o Rebollares, Encinares alsinares, Robledales pubescentes y pedunculados, Hayedos",1816783.79757,10750988090.6,17386,Región Biogeográfica Mediterránea,89.5627819843,146,I,II,g,-,1467668.66414,22277169.8112,14676686641.4,Mediterránea,350000,4728000,-4.83098732501855,42.6890923671719,30,1032.7919921875
