"species","model_name","fe_combi","n_fe_combi","re_combi","n_re_combi","start","r_squared","rmse","mae","bias","bic","aic","loglik","error"
"PM","logistic_model","a ~ 1; b ~ 1; c ~ 1",1,"b ~ 1 | standid",3,"19.3594982144955; 6.21858720135777; 0.162362156548621",0.778971927710894,3.00843387722212,2.37039994127158,0.161894624277953,1285.06617536371,1267.72587465803,-628.862937329015,FALSE
"PM","pearl_1920","beta0 ~ 1; beta1 ~ 1; beta2 ~ 1",1,"beta1 ~ 1 | standid",3,"19.359573492255; 6.21836908357838; 0.162358647153102",0.778971928160236,3.0084338743576,2.37039993953622,0.161894640545964,1285.0661755011,1267.72587479543,-628.862937397713,FALSE
"PM","chapman_richards_model","a ~ ccfl + bal; b ~ ccfl + bal; c ~ ccfl + bal",8,"""none""",1,"21.2509183026102; -0.0679460398659201; 1.08686769077266",NA,NA,NA,NA,1304.1010865513,1269.42048513995,-624.710242569974,FALSE
"PM","pearl_1920","beta0 ~ 1; beta1 ~ 1; beta2 ~ ccfl + bal",5,"beta1 ~ 1 | standid",3,"19.359573492255; 6.21836908357838; 0.162358647153102",0.783934965419343,2.97447977046832,2.33923621808904,0.163067607407457,1294.21679756024,1269.9403765723,-627.970188286149,FALSE
"PM","huang_1992_VII","a ~ 1; b ~ 1; c ~ ccfl + bal",5,"b ~ 1 | standid",3,"19.3594982144955; 6.21858720135777; 0.162362156548621",0.783934968391724,2.97447974753852,2.33923615283767,0.163067398880999,1294.2167987218,1269.94037773385,-627.970188866925,FALSE
"PM","logistic_model","a ~ 1; b ~ 1; c ~ ccfl + bal",5,"b ~ 1 | standid",3,"19.3594982144955; 6.21858720135777; 0.162362156548621",0.783934968391724,2.97447974753852,2.33923615283767,0.163067398880999,1294.2167987218,1269.94037773385,-627.970188866925,FALSE
"PM","huang_1992_VII","a ~ ccfl + bal; b ~ 1; c ~ 1",2,"b ~ 1 | standid",3,"19.3594982144955; 6.21858720135777; 0.162362156548621",0.780440716336605,2.99838348728697,2.3581013801636,0.158672448968303,1295.25154021912,1270.97511923118,-628.487559615589,FALSE
"PM","logistic_model","a ~ ccfl + bal; b ~ 1; c ~ 1",2,"b ~ 1 | standid",3,"19.3594982144955; 6.21858720135777; 0.162362156548621",0.780440716336605,2.99838348728697,2.3581013801636,0.158672448968303,1295.25154021912,1270.97511923118,-628.487559615589,FALSE
"PM","pearl_1920","beta0 ~ ccfl + bal; beta1 ~ 1; beta2 ~ 1",2,"beta1 ~ 1 | standid",3,"19.359573492255; 6.21836908357838; 0.162358647153102",0.780440716187874,2.99838348838291,2.35810138108818,0.158672455885517,1295.25154062833,1270.97511964038,-628.487559820192,FALSE
"PM","huang_1992_VII","a ~ 1; b ~ ccfl + bal; c ~ 1",3,"b ~ 1 | standid",3,"19.3594982144955; 6.21858720135777; 0.162362156548621",0.77945384151775,3.00515746800592,2.36855975288906,0.162320573937727,1295.90826129672,1271.63184030877,-628.815920154387,FALSE
"PM","logistic_model","a ~ 1; b ~ ccfl + bal; c ~ 1",3,"b ~ 1 | standid",3,"19.3594982144955; 6.21858720135777; 0.162362156548621",0.77945384151775,3.00515746800592,2.36855975288906,0.162320573937727,1295.90826129672,1271.63184030877,-628.815920154387,FALSE
"PM","pearl_1920","beta0 ~ 1; beta1 ~ ccfl + bal; beta2 ~ 1",3,"beta1 ~ 1 | standid",3,"19.359573492255; 6.21836908357838; 0.162358647153102",0.779453841755479,3.00515746636288,2.36855975225143,0.162320571973829,1295.90826137094,1271.63184038299,-628.815920191496,FALSE
"PM","huang_1992_VII","a ~ ccfl + bal; b ~ ccfl + bal; c ~ ccfl + bal",8,"""none""",1,"19.3594982144955; 6.21858720135777; 0.162362156548621",0.714335643318816,3.41905241328399,2.55145242672343,-0.00159228761607978,1309.9757369681,1275.29513555675,-627.647567778377,FALSE
"PM","logistic_model","a ~ ccfl + bal; b ~ ccfl + bal; c ~ ccfl + bal",8,"""none""",1,"19.3594982144955; 6.21858720135777; 0.162362156548621",0.714335643318816,3.41905241328399,2.55145242672343,-0.00159228761607978,1309.9757369681,1275.29513555675,-627.647567778377,FALSE
"PM","pearl_1920","beta0 ~ ccfl + bal; beta1 ~ ccfl + bal; beta2 ~ ccfl + bal",8,"""none""",1,"19.359573492255; 6.21836908357838; 0.162358647153102",0.714335643318836,3.41905241328399,2.55145242676477,-0.00159228850561991,1309.9757369681,1275.29513555675,-627.647567778377,FALSE
"PM","elmamoun_2013_M5","a ~ ccfl + bal; b ~ ccfl + bal; c ~ 1",4,"""none""",1,"0.537945631837618; 1.24141435175431; -0.00738653718909531",0.709056386901093,3.45050415597881,2.54816115073514,-0.00893424513895644,1303.37999296958,1275.6355118405,-629.817755920249,FALSE
"PM","chapman_richards_model","a ~ 1; b ~ ccfl + bal; c ~ ccfl + bal",7,"a + c ~ 1 | standid",6,"21.2509183026102; -0.0679460398659201; 1.08686769077266",NA,NA,NA,NA,1314.96603743774,1276.81737588525,-627.408687942627,FALSE
"PM","elmamoun_2013_M5","a ~ ccfl + bal; b ~ ccfl + bal; c ~ 1",4,"a ~ 1 | standid",2,"0.537945631837618; 1.24141435175431; -0.00738653718909531",0.709056380854785,3.45050418239744,2.54815045137853,-0.00892171184062812,1308.84805210251,1277.6355108323,-629.817755416148,FALSE
"PM","elmamoun_2013_M5","a ~ 1; b ~ ccfl + bal; c ~ ccfl + bal",7,"""none""",1,"0.537945631837618; 1.24141435175431; -0.00738653718909531",0.705049720391502,3.47436951049183,2.53684455792826,-0.0670881012365797,1306.64712053603,1278.90263940695,-631.451319703473,FALSE
"PM","elmamoun_2013_M5","a ~ 1; b ~ ccfl + bal; c ~ ccfl + bal",7,"a ~ 1 | standid",2,"0.537945631837618; 1.24141435175431; -0.00738653718909531",0.705049890997048,3.47436952807026,2.53688205529144,-0.0672673781088423,1312.11518074867,1280.90263947845,-631.451319739226,FALSE
"PM","huang_1992_VII","a ~ ccfl + bal; b ~ 1; c ~ ccfl + bal",6,"""none""",1,"19.3594982144955; 6.21858720135777; 0.162362156548621",0.701634890032953,3.49424503540583,2.60515473746081,-0.0174790787131281,1309.35096483482,1281.60648370574,-632.803241852868,FALSE
"PM","logistic_model","a ~ ccfl + bal; b ~ 1; c ~ ccfl + bal",6,"""none""",1,"19.3594982144955; 6.21858720135777; 0.162362156548621",0.701634890032953,3.49424503540583,2.60515473746081,-0.0174790787131281,1309.35096483482,1281.60648370574,-632.803241852868,FALSE
"PM","pearl_1920","beta0 ~ ccfl + bal; beta1 ~ 1; beta2 ~ ccfl + bal",6,"""none""",1,"19.359573492255; 6.21836908357838; 0.162358647153102",0.701634890034764,3.49424503540584,2.60515472847183,-0.0174790858232591,1309.35096483482,1281.60648370574,-632.803241852868,FALSE
"PM","elmamoun_2013_M5","a ~ ccfl + bal; b ~ ccfl + bal; c ~ 1",4,"a + c ~ 1 | standid",6,"0.537945631837618; 1.24141435175431; -0.00738653718909531",0.709056366253887,3.45050436555273,2.54813419621234,-0.00904917803882967,1319.78417206763,1281.63551051514,-629.817755257572,FALSE
"PM","huang_1992_VII","a ~ 1; b ~ ccfl + bal; c ~ ccfl + bal",7,"""none""",1,"19.3594982144955; 6.21858720135777; 0.162362156548621",0.701049169224089,3.49766314375465,2.61482309065356,-0.00847393185523395,1309.81441013327,1282.06992900418,-633.034964502092,FALSE
"PM","logistic_model","a ~ 1; b ~ ccfl + bal; c ~ ccfl + bal",7,"""none""",1,"19.3594982144955; 6.21858720135777; 0.162362156548621",0.701049169224089,3.49766314375465,2.61482309065356,-0.00847393185523395,1309.81441013327,1282.06992900418,-633.034964502092,FALSE
"PM","pearl_1920","beta0 ~ 1; beta1 ~ ccfl + bal; beta2 ~ ccfl + bal",7,"""none""",1,"19.359573492255; 6.21836908357838; 0.162358647153102",0.701049169223814,3.49766314375465,2.61482308523559,-0.00847392963227013,1309.81441013327,1282.06992900418,-633.034964502092,FALSE
"PM","elmamoun_2013_M5","a ~ ccfl + bal; b ~ 1; c ~ ccfl + bal",6,"""none""",1,"0.537945631837618; 1.24141435175431; -0.00738653718909531",0.699932188920268,3.50431726987685,2.58509316667766,-0.0549061120281586,1310.71531431896,1282.97083318988,-633.485416594941,FALSE
"PM","huang_1992_VII","a ~ 1; b ~ ccfl + bal; c ~ ccfl + bal",7,"b ~ 1 | standid",3,"19.3594982144955; 6.21858720135777; 0.162362156548621",0.701049163658485,3.49766317337541,2.614789992714,-0.00846987519943916,1315.28246680308,1284.06992553286,-633.034962766432,FALSE
"PM","logistic_model","a ~ 1; b ~ ccfl + bal; c ~ ccfl + bal",7,"b ~ 1 | standid",3,"19.3594982144955; 6.21858720135777; 0.162362156548621",0.701049163658485,3.49766317337541,2.614789992714,-0.00846987519943916,1315.28246680308,1284.06992553286,-633.034962766432,FALSE
"PM","pearl_1920","beta0 ~ 1; beta1 ~ ccfl + bal; beta2 ~ ccfl + bal",7,"beta1 ~ 1 | standid",3,"19.359573492255; 6.21836908357838; 0.162358647153102",0.701049164160442,3.49766316997114,2.61479149155809,-0.00846922889092118,1315.28246758286,1284.06992631265,-633.034963156323,FALSE
"PM","chapman_richards_1959","a ~ ccfl + bal; b ~ ccfl + bal; c ~ 1",4,"""none""",1,"19.3593292105871; -0.0827533859988664; 1.48076245510141",0.698064347085815,3.51518185464081,2.6272062234442,-0.0492706386920169,1312.18260342295,1284.43812229387,-634.219061146934,FALSE
"PM","huang_1992_VII","a ~ ccfl + bal; b ~ ccfl + bal; c ~ 1",4,"""none""",1,"19.3594982144955; 6.21858720135777; 0.162362156548621",0.697582361642368,3.51790578640841,2.61045931151058,-0.0234911652806959,1312.54976612255,1284.80528499347,-634.402642496734,FALSE
"PM","logistic_model","a ~ ccfl + bal; b ~ ccfl + bal; c ~ 1",4,"""none""",1,"19.3594982144955; 6.21858720135777; 0.162362156548621",0.697582361642368,3.51790578640841,2.61045931151058,-0.0234911652806959,1312.54976612255,1284.80528499347,-634.402642496734,FALSE
"PM","pearl_1920","beta0 ~ ccfl + bal; beta1 ~ ccfl + bal; beta2 ~ 1",4,"""none""",1,"19.359573492255; 6.21836908357838; 0.162358647153102",0.697582361643489,3.51790578640841,2.61045931138104,-0.0234911685073042,1312.54976612255,1284.80528499347,-634.402642496734,FALSE
"PM","elmamoun_2013_M5","a ~ ccfl + bal; b ~ 1; c ~ ccfl + bal",6,"a ~ 1 | standid",2,"0.537945631837618; 1.24141435175431; -0.00738653718909531",0.699932237956331,3.50431798188937,2.58542676991603,-0.0551180488409865,1316.18344195038,1284.97090068017,-633.485450340084,FALSE
"PM","huang_1992_VII","a ~ ccfl + bal; b ~ 1; c ~ ccfl + bal",6,"b + c ~ 1 | standid",7,"19.3594982144955; 6.21858720135777; 0.162362156548621",0.701634855047997,3.4942451615744,2.60513650208853,-0.0174262744078042,1325.7551345174,1287.60647296491,-632.803236482456,FALSE
"PM","logistic_model","a ~ ccfl + bal; b ~ 1; c ~ ccfl + bal",6,"b + c ~ 1 | standid",7,"19.3594982144955; 6.21858720135777; 0.162362156548621",0.701634855047997,3.4942451615744,2.60513650208853,-0.0174262744078042,1325.7551345174,1287.60647296491,-632.803236482456,FALSE
"PM","pearl_1920","beta0 ~ ccfl + bal; beta1 ~ 1; beta2 ~ ccfl + bal",6,"beta1 + beta2 ~ 1 | standid",7,"19.359573492255; 6.21836908357838; 0.162358647153102",0.701634818699511,3.49424542454597,2.60526129700413,-0.0174599300175685,1325.75515420264,1287.60649265015,-632.803246325077,FALSE
"PM","chapman_richards_model","a ~ ccfl + bal; b ~ ccfl + bal; c ~ 1",4,"""none""",1,"21.2509183026102; -0.0679460398659201; 1.08686769077266",0.69337592121884,3.5426527514888,2.69533361470943,-0.0948557783163327,1315.87248044297,1288.12799931389,-636.063999656944,FALSE
"PM","elmamoun_2013_M5","a ~ ccfl + bal; b ~ 1; c ~ ccfl + bal",6,"a + c ~ 1 | standid",6,"0.537945631837618; 1.24141435175431; -0.00738653718909531",0.69993194859682,3.5043177848976,2.58483655830114,-0.0547168510677922,1327.1195190046,1288.97085745211,-633.485428726057,FALSE
"PM","huang_2000_II","a ~ ccfl + bal; b ~ ccfl + bal",4,"""none""",1,"1.23867315241437; 0.0235282445517967",0.687892134286448,3.57379936206733,2.65541819358355,-0.00417959506861126,1314.5535630059,1290.27714201795,-638.138571008976,FALSE
"PM","elmamoun_2013_M5","a ~ 1; b ~ 1; c ~ ccfl + bal",5,"""none""",1,"0.537945631837618; 1.24141435175431; -0.00738653718909531",0.68409802316749,3.59553323580345,2.66035367264034,-0.0421302529262461,1311.95937921757,1291.15101837076,-639.575509185379,FALSE
"PM","chapman_richards_1959","a ~ ccfl + bal; b ~ 1; c ~ ccfl + bal",6,"""none""",1,"19.3593292105871; -0.0827533859988664; 1.48076245510141",0.68837377115785,3.57125565245994,2.67082513351906,-0.0702977640947116,1319.68412584229,1291.93964471321,-637.969822356603,FALSE
"PM","elmamoun_2013_M5","a ~ 1; b ~ 1; c ~ 1",1,"""none""",1,"0.537945631837618; 1.24141435175431; -0.00738653718909531",0.676332356173793,3.63946232288483,2.70351972287148,-0.0431224365112967,1306.77934903757,1292.90710847303,-642.453554236515,FALSE
"PM","elmamoun_2013_M5","a ~ 1; b ~ 1; c ~ ccfl + bal",5,"a ~ 1 | standid",2,"0.537945631837618; 1.24141435175431; -0.00738653718909531",0.684098104370423,3.59553324423141,2.66037150484351,-0.0422571831741551,1317.42743944207,1293.15101845412,-639.575509227061,FALSE
"PM","huang_1992_VII","a ~ 1; b ~ ccfl + bal; c ~ 1",3,"""none""",1,"19.3594982144955; 6.21858720135777; 0.162362156548621",0.680457299768986,3.61611682035807,2.7059825793421,-0.00732055891848121,1314.66518038575,1293.85681953893,-640.928409769467,FALSE
"PM","logistic_model","a ~ 1; b ~ ccfl + bal; c ~ 1",3,"""none""",1,"19.3594982144955; 6.21858720135777; 0.162362156548621",0.680457299768986,3.61611682035807,2.7059825793421,-0.00732055891848121,1314.66518038575,1293.85681953893,-640.928409769467,FALSE
"PM","pearl_1920","beta0 ~ 1; beta1 ~ ccfl + bal; beta2 ~ 1",3,"""none""",1,"19.359573492255; 6.21836908357838; 0.162358647153102",0.680457299767588,3.61611682035806,2.70598257925207,-0.00732054669082912,1314.66518038575,1293.85681953893,-640.928409769467,FALSE
"PM","huang_2000_II","a ~ 1; b ~ ccfl + bal",3,"""none""",1,"1.23867315241437; 0.0235282445517967",0.676697995118538,3.63743504012863,2.74796825506008,-0.0501210695609866,1311.98330429901,1294.64300359334,-642.321501796668,FALSE
"PM","elmamoun_2013_M5","a ~ 1; b ~ ccfl + bal; c ~ 1",3,"""none""",1,"0.537945631837618; 1.24141435175431; -0.00738653718909531",0.679406102658627,3.62213349784685,2.68465677630155,-0.0414342387470135,1315.45319010112,1294.64482925431,-641.322414627154,FALSE
"PM","elmamoun_2013_M5","a ~ 1; b ~ 1; c ~ 1",1,"a ~ 1 | standid",2,"0.537945631837618; 1.24141435175431; -0.00738653718909531",0.676331942221076,3.63946237988295,2.7034987021497,-0.0425263127444658,1312.24740938731,1294.90710868164,-642.453554340819,FALSE
"PM","huang_2000_II","a ~ 1; b ~ 1",1,"""none""",1,"1.23867315241437; 0.0235282445517967",0.670225849673817,3.67365073227111,2.78179147031377,-0.0472401147089202,1305.74317008977,1295.33898966637,-644.669494833184,FALSE
"PM","elmamoun_2013_M5","a ~ ccfl + bal; b ~ 1; c ~ 1",2,"""none""",1,"0.537945631837618; 1.24141435175431; -0.00738653718909531",0.678173368737075,3.6291005864054,2.69191828467906,-0.0440548728574596,1316.3640422277,1295.55568138088,-641.777840690442,FALSE
"PM","chapman_richards_model","a ~ ccfl + bal; b ~ 1; c ~ ccfl + bal",6,"""none""",1,"21.2509183026102; -0.0679460398659201; 1.08686769077266",0.683431228727593,3.59953389207625,2.72500690125043,-0.0806526070693912,1323.42261376716,1295.67813263808,-639.839066319042,FALSE
"PM","elmamoun_2013_M5","a ~ 1; b ~ ccfl + bal; c ~ 1",3,"a ~ 1 | standid",2,"0.537945631837618; 1.24141435175431; -0.00738653718909531",0.679406103495104,3.62213350227435,2.68463890871657,-0.0414367344502889,1320.92125024096,1296.64482925301,-641.322414626507,FALSE
"PM","huang_1992_VII","a ~ 1; b ~ 1; c ~ 1",1,"""none""",1,"19.3594982144955; 6.21858720135777; 0.162362156548621",0.67094179512532,3.66957606870989,2.77936375146732,0.0184966118773372,1310.68519698188,1296.81295641734,-644.40647820867,FALSE
"PM","logistic_model","a ~ 1; b ~ 1; c ~ 1",1,"""none""",1,"19.3594982144955; 6.21858720135777; 0.162362156548621",0.67094179512532,3.66957606870989,2.77936375146732,0.0184966118773372,1310.68519698188,1296.81295641734,-644.40647820867,FALSE
"PM","pearl_1920","beta0 ~ 1; beta1 ~ 1; beta2 ~ 1",1,"""none""",1,"19.359573492255; 6.21836908357838; 0.162358647153102",0.670941795120383,3.66957606870989,2.77936373509787,0.0184965952816613,1310.68519698188,1296.81295641734,-644.40647820867,FALSE
"PM","elmamoun_2013_M5","a ~ ccfl + bal; b ~ 1; c ~ 1",2,"a ~ 1 | standid",2,"0.537945631837618; 1.24141435175431; -0.00738653718909531",0.678173643233574,3.62910069015954,2.69194292168026,-0.0444755786311661,1321.83210297541,1297.55568198747,-641.777840993733,FALSE
"PM","huang_2000_II","a ~ ccfl + bal; b ~ 1",2,"""none""",1,"1.23867315241437; 0.0235282445517967",0.672459203283078,3.66126730481174,2.77747534057642,-0.0629393182340604,1315.07879527096,1297.73849456529,-643.869247282643,FALSE
"PM","chapman_richards_1959","a ~ ccfl + bal; b ~ 1; c ~ ccfl + bal",6,"a + c ~ 1 | standid",6,"19.3593292105871; -0.0827533859988664; 1.48076245510141",0.688373741946666,3.57125582344858,2.67088805979122,-0.0702983522200282,1336.08828933588,1297.93962778339,-637.969813891696,FALSE
"PM","huang_1992_VII","a ~ 1; b ~ 1; c ~ ccfl + bal",5,"""none""",1,"19.3594982144955; 6.21858720135777; 0.162362156548621",0.674756642052547,3.64823290093817,2.75055936501274,0.010810644860584,1318.85636664792,1298.04800580111,-643.024002900553,FALSE
"PM","logistic_model","a ~ 1; b ~ 1; c ~ ccfl + bal",5,"""none""",1,"19.3594982144955; 6.21858720135777; 0.162362156548621",0.674756642052547,3.64823290093817,2.75055936501274,0.010810644860584,1318.85636664792,1298.04800580111,-643.024002900553,FALSE
"PM","pearl_1920","beta0 ~ 1; beta1 ~ 1; beta2 ~ ccfl + bal",5,"""none""",1,"19.359573492255; 6.21836908357838; 0.162358647153102",0.674756642051594,3.64823290093817,2.75055936358422,0.0108106393159474,1318.85636664792,1298.04800580111,-643.024002900553,FALSE
"PM","chapman_richards_1959","a ~ 1; b ~ 1; c ~ 1",1,"""none""",1,"19.3593292105871; -0.0827533859988664; 1.48076245510141",0.668114748536397,3.68535190221028,2.76473991044538,-0.0370131845958558,1312.71859732965,1298.84635676511,-645.423178382553,FALSE
"PM","elmamoun_2013_M5","a ~ 1; b ~ 1; c ~ 1",1,"a + c ~ 1 | standid",6,"0.537945631837618; 1.24141435175431; -0.00738653718909531",0.676332602311664,3.63946111908208,2.70349616553224,-0.043169357323993,1323.18345968733,1298.90703869939,-642.453519349694,FALSE
"PM","huang_1992_VII","a ~ ccfl + bal; b ~ 1; c ~ 1",2,"""none""",1,"19.3594982144955; 6.21858720135777; 0.162362156548621",0.672785206257889,3.65927826479806,2.76806726681067,0.0153698253244217,1320.289277618,1299.48091677119,-643.740458385597,FALSE
"PM","logistic_model","a ~ ccfl + bal; b ~ 1; c ~ 1",2,"""none""",1,"19.3594982144955; 6.21858720135777; 0.162362156548621",0.672785206257889,3.65927826479806,2.76806726681067,0.0153698253244217,1320.289277618,1299.48091677119,-643.740458385597,FALSE
"PM","pearl_1920","beta0 ~ ccfl + bal; beta1 ~ 1; beta2 ~ 1",2,"""none""",1,"19.359573492255; 6.21836908357838; 0.162358647153102",0.672785206254652,3.65927826479806,2.76806725832601,0.0153698121561972,1320.289277618,1299.48091677119,-643.740458385597,FALSE
"PM","pearl_1920","beta0 ~ ccfl + bal; beta1 ~ ccfl + bal; beta2 ~ 1",4,"beta1 + beta2 ~ 1 | standid",7,"19.359573492255; 6.21836908357838; 0.162358647153102",0.769481814509966,3.07146024275916,2.26469804364561,-0.0524270075356994,1337.8507981311,1299.70213657862,-638.851068289309,FALSE
"PM","chapman_richards_model","a ~ 1; b ~ 1; c ~ 1",1,"""none""",1,"21.2509183026102; -0.0679460398659201; 1.08686769077266",0.664738603972321,3.70418073573649,2.82061550902176,-0.0653737870069161,1315.13414560414,1301.2619050396,-646.630952519798,FALSE
"PM","chapman_richards_1959","a ~ ccfl + bal; b ~ 1; c ~ 1",2,"""none""",1,"19.3593292105871; -0.0827533859988664; 1.48076245510141",0.67030190981694,3.67319038010451,2.75213540681155,-0.0376083965898298,1322.08794894891,1301.2795881021,-644.63979405105,FALSE
"PM","chapman_richards_1959","a ~ 1; b ~ ccfl + bal; c ~ 1",3,"""none""",1,"19.3593292105871; -0.0827533859988664; 1.48076245510141",0.669954718236366,3.67513992133696,2.74864026683154,-0.0420817160692903,1322.33945712232,1301.53109627551,-644.765548137755,FALSE
"PM","chapman_richards_model","a ~ ccfl + bal; b ~ 1; c ~ 1",2,"""none""",1,"21.2509183026102; -0.0679460398659201; 1.08686769077266",0.666953643666883,3.69191476873169,2.80794992293316,-0.0638109999905426,1324.49806507122,1303.68970422441,-645.844852112206,FALSE
"PM","chapman_richards_model","a ~ 1; b ~ 1; c ~ ccfl + bal",5,"""none""",1,"21.2509183026102; -0.0679460398659201; 1.08686769077266",0.666946094258232,3.69207604908296,2.81173693176799,-0.0819746393064561,1324.51877118758,1303.71041034077,-645.855205170383,FALSE
"PM","chapman_richards_model","a ~ 1; b ~ ccfl + bal; c ~ 1",3,"""none""",1,"21.2509183026102; -0.0679460398659201; 1.08686769077266",0.66641971734765,3.69488002037778,2.80568376958492,-0.0650272014116556,1324.87861696034,1304.07025611352,-646.035128056762,FALSE
"PM","chapman_richards_1959","a ~ ccfl + bal; b ~ 1; c ~ 1",2,"a + c ~ 1 | standid",6,"19.3593292105871; -0.0827533859988664; 1.48076245510141",0.670301941653543,3.67319030777282,2.75218236839446,-0.0376394933493604,1338.49212016618,1307.27957889597,-644.639789447983,FALSE
"PM","chapman_richards_model","a ~ 1; b ~ 1; c ~ ccfl + bal",5,"a + c ~ 1 | standid",6,"21.2509183026102; -0.0679460398659201; 1.08686769077266",0.666946070101183,3.69207611862191,2.8116759864602,-0.0819659356706813,1340.92294576431,1309.7104044941,-645.855202247049,FALSE
"PM","elmamoun_2013_M5","a ~ ccfl + bal; b ~ 1; c ~ 1",2,"a + b + c ~ 1 | standid",8,"0.537945631837618; 1.24141435175431; -0.00738653718909531",NA,NA,NA,NA,NA,NA,NA,TRUE
"PM","elmamoun_2013_M5","a ~ ccfl + bal; b ~ ccfl + bal; c ~ 1",4,"a + b + c ~ 1 | standid",8,"0.537945631837618; 1.24141435175431; -0.00738653718909531",NA,NA,NA,NA,NA,NA,NA,TRUE
"PM","elmamoun_2013_M5","a ~ 1; b ~ 1; c ~ ccfl + bal",5,"a + b + c ~ 1 | standid",8,"0.537945631837618; 1.24141435175431; -0.00738653718909531",NA,NA,NA,NA,NA,NA,NA,TRUE
"PM","elmamoun_2013_M5","a ~ ccfl + bal; b ~ 1; c ~ ccfl + bal",6,"a + b + c ~ 1 | standid",8,"0.537945631837618; 1.24141435175431; -0.00738653718909531",NA,NA,NA,NA,NA,NA,NA,TRUE
"PM","elmamoun_2013_M5","a ~ 1; b ~ ccfl + bal; c ~ ccfl + bal",7,"a + b ~ 1 | standid",4,"0.537945631837618; 1.24141435175431; -0.00738653718909531",NA,NA,NA,NA,NA,NA,NA,TRUE
"PM","elmamoun_2013_M5","a ~ 1; b ~ ccfl + bal; c ~ ccfl + bal",7,"a + c ~ 1 | standid",6,"0.537945631837618; 1.24141435175431; -0.00738653718909531",NA,NA,NA,NA,NA,NA,NA,TRUE
"PM","elmamoun_2013_M5","a ~ 1; b ~ ccfl + bal; c ~ ccfl + bal",7,"a + b + c ~ 1 | standid",8,"0.537945631837618; 1.24141435175431; -0.00738653718909531",NA,NA,NA,NA,NA,NA,NA,TRUE
"PM","elmamoun_2013_M5","a ~ ccfl + bal; b ~ ccfl + bal; c ~ ccfl + bal",8,"a + b + c ~ 1 | standid",8,"0.537945631837618; 1.24141435175431; -0.00738653718909531",NA,NA,NA,NA,NA,NA,NA,TRUE
"PM","huang_1992_VII","a ~ 1; b ~ 1; c ~ 1",1,"a + b ~ 1 | standid",4,"19.3594982144955; 6.21858720135777; 0.162362156548621",NA,NA,NA,NA,NA,NA,NA,TRUE
"PM","huang_1992_VII","a ~ 1; b ~ 1; c ~ 1",1,"c ~ 1 | standid",5,"19.3594982144955; 6.21858720135777; 0.162362156548621",NA,NA,NA,NA,NA,NA,NA,TRUE
"PM","huang_1992_VII","a ~ 1; b ~ 1; c ~ 1",1,"a + c ~ 1 | standid",6,"19.3594982144955; 6.21858720135777; 0.162362156548621",NA,NA,NA,NA,NA,NA,NA,TRUE
"PM","huang_1992_VII","a ~ 1; b ~ 1; c ~ 1",1,"b + c ~ 1 | standid",7,"19.3594982144955; 6.21858720135777; 0.162362156548621",NA,NA,NA,NA,NA,NA,NA,TRUE
"PM","huang_1992_VII","a ~ 1; b ~ 1; c ~ 1",1,"a + b + c ~ 1 | standid",8,"19.3594982144955; 6.21858720135777; 0.162362156548621",NA,NA,NA,NA,NA,NA,NA,TRUE
"PM","huang_1992_VII","a ~ ccfl + bal; b ~ 1; c ~ 1",2,"c ~ 1 | standid",5,"19.3594982144955; 6.21858720135777; 0.162362156548621",NA,NA,NA,NA,NA,NA,NA,TRUE
"PM","huang_1992_VII","a ~ ccfl + bal; b ~ 1; c ~ 1",2,"a + c ~ 1 | standid",6,"19.3594982144955; 6.21858720135777; 0.162362156548621",NA,NA,NA,NA,NA,NA,NA,TRUE
"PM","huang_1992_VII","a ~ ccfl + bal; b ~ 1; c ~ 1",2,"b + c ~ 1 | standid",7,"19.3594982144955; 6.21858720135777; 0.162362156548621",NA,NA,NA,NA,NA,NA,NA,TRUE
"PM","huang_1992_VII","a ~ 1; b ~ ccfl + bal; c ~ 1",3,"a + b ~ 1 | standid",4,"19.3594982144955; 6.21858720135777; 0.162362156548621",NA,NA,NA,NA,NA,NA,NA,TRUE
"PM","huang_1992_VII","a ~ 1; b ~ ccfl + bal; c ~ 1",3,"c ~ 1 | standid",5,"19.3594982144955; 6.21858720135777; 0.162362156548621",NA,NA,NA,NA,NA,NA,NA,TRUE
"PM","huang_1992_VII","a ~ 1; b ~ ccfl + bal; c ~ 1",3,"a + c ~ 1 | standid",6,"19.3594982144955; 6.21858720135777; 0.162362156548621",NA,NA,NA,NA,NA,NA,NA,TRUE
"PM","huang_1992_VII","a ~ 1; b ~ ccfl + bal; c ~ 1",3,"b + c ~ 1 | standid",7,"19.3594982144955; 6.21858720135777; 0.162362156548621",NA,NA,NA,NA,NA,NA,NA,TRUE
"PM","huang_1992_VII","a ~ 1; b ~ ccfl + bal; c ~ 1",3,"a + b + c ~ 1 | standid",8,"19.3594982144955; 6.21858720135777; 0.162362156548621",NA,NA,NA,NA,NA,NA,NA,TRUE
"PM","huang_1992_VII","a ~ ccfl + bal; b ~ ccfl + bal; c ~ 1",4,"a + b ~ 1 | standid",4,"19.3594982144955; 6.21858720135777; 0.162362156548621",NA,NA,NA,NA,NA,NA,NA,TRUE
"PM","huang_1992_VII","a ~ ccfl + bal; b ~ ccfl + bal; c ~ 1",4,"c ~ 1 | standid",5,"19.3594982144955; 6.21858720135777; 0.162362156548621",NA,NA,NA,NA,NA,NA,NA,TRUE
